	SM57-65		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
972.656250	-2.00	24.55	1.00
974.121094	-2.00	24.48	1.00
975.585938	-1.99	24.40	1.00
977.050781	-1.99	24.33	1.00
978.515625	-1.98	24.25	1.00
979.980469	-1.98	24.17	1.00
981.445313	-1.97	24.09	1.00
982.910156	-1.97	24.00	1.00
984.375000	-1.97	23.92	1.00
985.839844	-1.97	23.83	1.00
987.304688	-1.97	23.74	1.00
988.769531	-1.97	23.65	1.00
990.234375	-1.98	23.57	1.00
991.699219	-1.98	23.50	1.00
993.164063	-1.99	23.44	1.00
994.628906	-2.00	23.38	1.00
996.093750	-2.00	23.34	1.00
997.558594	-2.01	23.30	1.00
999.023438	-2.02	23.27	1.00
1000.488281	-2.03	23.24	1.00
1001.953125	-2.04	23.22	1.00
1003.417969	-2.04	23.21	1.00
1004.882813	-2.05	23.21	1.00
1006.347656	-2.06	23.20	1.00
1007.812500	-2.06	23.21	1.00
1009.277344	-2.07	23.21	1.00
1010.742188	-2.07	23.22	1.00
1012.207031	-2.07	23.23	1.00
1013.671875	-2.08	23.24	1.00
1015.136719	-2.08	23.24	1.00
1016.601563	-2.08	23.25	1.00
1018.066406	-2.08	23.25	1.00
1019.531250	-2.08	23.25	1.00
1020.996094	-2.08	23.24	1.00
1022.460938	-2.08	23.23	1.00
1023.925781	-2.08	23.22	1.00
1025.390625	-2.08	23.20	1.00
1026.855469	-2.08	23.19	1.00
1028.320313	-2.09	23.17	1.00
1029.785156	-2.09	23.16	1.00
1031.250000	-2.09	23.14	1.00
1032.714844	-2.10	23.13	1.00
1034.179688	-2.10	23.12	1.00
1035.644531	-2.10	23.12	1.00
1037.109375	-2.10	23.12	1.00
1038.574219	-2.11	23.12	1.00
1040.039063	-2.11	23.12	1.00
1041.503906	-2.11	23.12	1.00
1042.968750	-2.11	23.12	1.00
1044.433594	-2.12	23.12	1.00
1045.898438	-2.12	23.12	1.00
1047.363281	-2.12	23.12	1.00
1048.828125	-2.12	23.12	1.00
1050.292969	-2.12	23.12	1.00
1051.757813	-2.12	23.12	1.00
1053.222656	-2.12	23.11	1.00
1054.687500	-2.12	23.10	1.00
1056.152344	-2.12	23.09	1.00
1057.617188	-2.12	23.08	1.00
1059.082031	-2.12	23.06	1.00
1060.546875	-2.12	23.03	1.00
1062.011719	-2.12	22.99	1.00
1063.476563	-2.13	22.96	1.00
1064.941406	-2.13	22.92	1.00
1066.406250	-2.13	22.89	1.00
1067.871094	-2.14	22.86	1.00
1069.335938	-2.15	22.84	1.00
1070.800781	-2.15	22.83	1.00
