	SM57-75		
407.226563	-5.94	31.99	0.99
408.691406	-5.88	32.04	0.99
410.156250	-5.82	32.06	1.00
411.621094	-5.76	32.05	1.00
413.085938	-5.70	32.01	1.00
414.550781	-5.65	31.93	1.00
416.015625	-5.59	31.82	1.00
417.480469	-5.54	31.69	1.00
418.945313	-5.50	31.56	1.00
420.410156	-5.46	31.44	1.00
421.875000	-5.42	31.34	0.99
423.339844	-5.37	31.27	0.99
424.804688	-5.34	31.24	0.99
426.269531	-5.30	31.21	0.99
427.734375	-5.27	31.20	1.00
429.199219	-5.23	31.18	0.99
430.664063	-5.19	31.16	0.99
432.128906	-5.15	31.11	0.99
433.593750	-5.10	31.06	0.98
435.058594	-5.06	30.97	1.00
436.523438	-5.02	30.85	1.00
437.988281	-4.98	30.72	0.99
439.453125	-4.94	30.57	0.99
440.917969	-4.91	30.45	0.99
442.382813	-4.87	30.33	0.99
443.847656	-4.84	30.20	1.00
445.312500	-4.80	30.03	1.00
446.777344	-4.77	29.83	1.00
448.242188	-4.74	29.58	0.98
449.707031	-4.71	29.30	0.98
451.171875	-4.68	29.03	1.00
452.636719	-4.67	28.77	1.00
454.101563	-4.66	28.53	1.00
455.566406	-4.65	28.30	1.00
457.031250	-4.65	28.10	1.00
458.496094	-4.64	27.92	1.00
459.960938	-4.64	27.74	1.00
461.425781	-4.64	27.56	1.00
462.890625	-4.64	27.37	1.00
464.355469	-4.64	27.18	0.99
465.820313	-4.65	27.01	1.00
467.285156	-4.65	26.85	1.00
468.750000	-4.66	26.70	1.00
470.214844	-4.67	26.56	1.00
471.679688	-4.68	26.41	1.00
473.144531	-4.69	26.27	1.00
474.609375	-4.70	26.14	1.00
476.074219	-4.72	26.01	1.00
477.539063	-4.73	25.90	1.00
479.003906	-4.75	25.78	1.00
480.468750	-4.76	25.66	0.99
481.933594	-4.78	25.54	1.00
483.398438	-4.81	25.44	1.00
484.863281	-4.83	25.35	1.00
486.328125	-4.85	25.28	1.00
487.792969	-4.88	25.24	1.00
489.257813	-4.90	25.22	1.00
490.722656	-4.93	25.22	1.00
492.187500	-4.96	25.24	1.00
493.652344	-4.98	25.26	1.00
495.117188	-5.00	25.30	1.00
496.582031	-5.03	25.35	1.00
498.046875	-5.05	25.40	1.00
499.511719	-5.07	25.46	1.00
500.976563	-5.09	25.52	1.00
502.441406	-5.11	25.56	1.00
503.906250	-5.13	25.59	1.00
505.371094	-5.15	25.61	1.00
506.835938	-5.18	25.63	1.00
508.300781	-5.21	25.68	0.99
509.765625	-5.25	25.79	1.00
511.230469	-5.29	25.96	1.00
512.695313	-5.32	26.17	1.00
514.160156	-5.35	26.40	1.00
515.625000	-5.38	26.66	1.00
517.089844	-5.39	26.94	1.00
518.554688	-5.41	27.23	1.00
520.019531	-5.42	27.52	1.00
521.484375	-5.42	27.81	1.00
522.949219	-5.42	28.10	1.00
524.414063	-5.42	28.39	1.00
525.878906	-5.42	28.67	1.00
527.343750	-5.41	28.96	1.00
528.808594	-5.40	29.24	1.00
530.273438	-5.39	29.52	1.00
531.738281	-5.38	29.79	1.00
533.203125	-5.36	30.05	1.00
534.667969	-5.34	30.29	1.00
536.132813	-5.32	30.52	1.00
537.597656	-5.29	30.72	1.00
539.062500	-5.27	30.92	1.00
540.527344	-5.25	31.10	1.00
541.992188	-5.23	31.27	1.00
543.457031	-5.21	31.43	1.00
544.921875	-5.19	31.59	1.00
546.386719	-5.16	31.75	1.00
547.851563	-5.14	31.91	1.00
549.316406	-5.12	32.08	1.00
550.781250	-5.09	32.25	1.00
552.246094	-5.07	32.43	1.00
553.710938	-5.04	32.62	1.00
555.175781	-5.01	32.82	1.00
556.640625	-4.98	33.02	1.00
558.105469	-4.95	33.22	0.98
559.570313	-4.92	33.43	0.98
561.035156	-4.87	33.63	0.90
562.500000	-4.83	33.84	0.79
563.964844	-4.79	33.98	0.74
565.429688	-4.74	34.09	0.48
566.894531	-4.69	34.22	0.77
568.359375	-4.64	34.34	0.93
569.824219	-4.58	34.43	0.97
571.289063	-4.53	34.48	0.97
572.753906	-4.47	34.50	0.98
574.218750	-4.42	34.48	0.97
575.683594	-4.38	34.42	0.98
577.148438	-4.34	34.34	0.99
578.613281	-4.30	34.24	0.99
580.078125	-4.27	34.13	1.00
581.542969	-4.24	34.03	1.00
583.007813	-4.21	33.93	1.00
584.472656	-4.19	33.84	0.99
585.937500	-4.17	33.76	0.99
587.402344	-4.14	33.67	1.00
588.867188	-4.13	33.59	1.00
590.332031	-4.11	33.51	0.99
591.796875	-4.09	33.44	1.00
593.261719	-4.06	33.38	1.00
594.726563	-4.04	33.31	0.99
596.191406	-4.02	33.23	1.00
597.656250	-3.99	33.16	1.00
599.121094	-3.96	33.08	0.99
600.585938	-3.93	32.98	0.98
602.050781	-3.90	32.86	0.95
603.515625	-3.87	32.69	0.99
604.980469	-3.84	32.49	0.99
606.445313	-3.82	32.24	1.00
607.910156	-3.80	31.96	0.99
609.375000	-3.79	31.67	1.00
610.839844	-3.79	31.40	0.99
612.304688	-3.79	31.14	1.00
613.769531	-3.80	30.92	1.00
615.234375	-3.81	30.73	1.00
616.699219	-3.82	30.56	1.00
618.164063	-3.83	30.42	1.00
619.628906	-3.84	30.29	1.00
621.093750	-3.85	30.18	1.00
622.558594	-3.86	30.09	1.00
624.023438	-3.87	30.00	0.99
625.488281	-3.88	29.92	1.00
626.953125	-3.89	29.85	1.00
628.417969	-3.89	29.77	1.00
629.882813	-3.90	29.70	1.00
631.347656	-3.90	29.62	1.00
632.812500	-3.90	29.53	1.00
634.277344	-3.91	29.42	1.00
635.742188	-3.91	29.30	1.00
637.207031	-3.92	29.17	0.99
638.671875	-3.92	29.01	0.97
640.136719	-3.94	28.84	0.97
641.601563	-3.96	28.70	0.99
643.066406	-3.98	28.58	1.00
644.531250	-4.00	28.50	1.00
645.996094	-4.03	28.43	1.00
647.460938	-4.05	28.39	1.00
648.925781	-4.07	28.36	1.00
650.390625	-4.09	28.34	1.00
651.855469	-4.11	28.34	1.00
653.320313	-4.13	28.35	1.00
654.785156	-4.15	28.38	1.00
656.250000	-4.17	28.43	1.00
657.714844	-4.19	28.48	1.00
659.179688	-4.20	28.55	1.00
660.644531	-4.22	28.63	1.00
662.109375	-4.23	28.72	1.00
663.574219	-4.24	28.81	1.00
665.039063	-4.24	28.90	1.00
666.503906	-4.24	29.00	0.99
667.968750	-4.24	29.08	0.99
669.433594	-4.24	29.16	1.00
670.898438	-4.24	29.22	1.00
672.363281	-4.23	29.27	1.00
673.828125	-4.23	29.32	1.00
675.292969	-4.22	29.35	1.00
676.757813	-4.22	29.37	1.00
678.222656	-4.21	29.38	1.00
679.687500	-4.21	29.39	1.00
681.152344	-4.21	29.39	1.00
682.617188	-4.21	29.39	1.00
684.082031	-4.21	29.39	1.00
685.546875	-4.21	29.38	1.00
687.011719	-4.21	29.39	1.00
688.476563	-4.22	29.40	1.00
689.941406	-4.22	29.42	1.00
691.406250	-4.22	29.44	1.00
692.871094	-4.22	29.46	1.00
694.335938	-4.22	29.49	1.00
695.800781	-4.22	29.50	1.00
697.265625	-4.22	29.52	1.00
698.730469	-4.22	29.54	1.00
700.195313	-4.22	29.55	1.00
701.660156	-4.22	29.57	1.00
703.125000	-4.23	29.59	1.00
704.589844	-4.23	29.61	1.00
706.054688	-4.23	29.64	1.00
707.519531	-4.23	29.68	1.00
708.984375	-4.22	29.72	1.00
710.449219	-4.22	29.77	0.99
711.914063	-4.22	29.82	0.99
713.378906	-4.22	29.88	0.99
714.843750	-4.21	29.94	0.99
716.308594	-4.20	30.01	1.00
717.773438	-4.19	30.07	1.00
719.238281	-4.17	30.14	1.00
720.703125	-4.16	30.20	1.00
722.167969	-4.14	30.25	1.00
723.632813	-4.12	30.30	1.00
725.097656	-4.09	30.34	0.97
726.562500	-4.06	30.36	0.91
728.027344	-4.02	30.36	0.85
729.492188	-3.99	30.32	0.95
730.957031	-3.96	30.28	0.95
732.421875	-3.94	30.25	0.89
733.886719	-3.91	30.23	0.90
735.351563	-3.89	30.20	0.70
736.816406	-3.87	30.17	0.92
738.281250	-3.86	30.16	1.00
739.746094	-3.84	30.15	1.00
741.210938	-3.83	30.15	1.00
742.675781	-3.82	30.15	1.00
744.140625	-3.80	30.16	1.00
745.605469	-3.79	30.18	1.00
747.070313	-3.78	30.19	1.00
748.535156	-3.77	30.21	1.00
750.000000	-3.75	30.22	1.00
751.464844	-3.74	30.24	1.00
752.929688	-3.73	30.25	1.00
754.394531	-3.72	30.26	1.00
755.859375	-3.71	30.27	1.00
757.324219	-3.70	30.29	1.00
758.789063	-3.70	30.31	1.00
760.253906	-3.69	30.35	1.00
761.718750	-3.69	30.40	1.00
763.183594	-3.68	30.45	1.00
764.648438	-3.68	30.52	1.00
766.113281	-3.67	30.59	1.00
767.578125	-3.67	30.67	1.00
769.042969	-3.66	30.76	1.00
770.507813	-3.66	30.85	1.00
771.972656	-3.65	30.95	1.00
773.437500	-3.64	31.04	1.00
774.902344	-3.62	31.14	1.00
776.367188	-3.61	31.24	1.00
777.832031	-3.59	31.32	1.00
779.296875	-3.58	31.40	1.00
780.761719	-3.56	31.48	1.00
782.226563	-3.54	31.55	1.00
783.691406	-3.52	31.62	1.00
785.156250	-3.50	31.68	1.00
786.621094	-3.48	31.73	1.00
788.085938	-3.46	31.77	1.00
789.550781	-3.43	31.80	1.00
791.015625	-3.41	31.81	1.00
792.480469	-3.39	31.81	1.00
793.945313	-3.36	31.80	1.00
795.410156	-3.34	31.78	1.00
796.875000	-3.32	31.75	1.00
798.339844	-3.30	31.73	1.00
799.804688	-3.28	31.70	1.00
801.269531	-3.27	31.68	1.00
802.734375	-3.25	31.66	1.00
804.199219	-3.23	31.64	1.00
805.664063	-3.22	31.62	1.00
807.128906	-3.20	31.59	1.00
808.593750	-3.18	31.56	1.00
810.058594	-3.16	31.53	1.00
811.523438	-3.15	31.50	1.00
812.988281	-3.13	31.46	1.00
814.453125	-3.11	31.43	1.00
815.917969	-3.10	31.39	1.00
817.382813	-3.08	31.35	1.00
818.847656	-3.06	31.31	1.00
820.312500	-3.04	31.26	1.00
821.777344	-3.02	31.21	1.00
823.242188	-3.00	31.15	1.00
824.707031	-2.99	31.08	1.00
826.171875	-2.97	31.00	1.00
827.636719	-2.95	30.91	1.00
829.101563	-2.93	30.81	1.00
830.566406	-2.91	30.71	1.00
832.031250	-2.90	30.59	1.00
833.496094	-2.88	30.46	1.00
834.960938	-2.87	30.32	0.99
836.425781	-2.86	30.16	1.00
837.890625	-2.85	30.01	1.00
839.355469	-2.85	29.87	1.00
840.820313	-2.84	29.74	1.00
842.285156	-2.84	29.62	1.00
843.750000	-2.84	29.50	1.00
845.214844	-2.84	29.40	1.00
846.679688	-2.84	29.29	1.00
848.144531	-2.84	29.19	1.00
849.609375	-2.84	29.09	1.00
851.074219	-2.84	29.01	1.00
852.539063	-2.84	28.92	1.00
854.003906	-2.84	28.85	1.00
855.468750	-2.84	28.77	1.00
856.933594	-2.84	28.70	1.00
858.398438	-2.84	28.63	1.00
859.863281	-2.84	28.56	1.00
861.328125	-2.83	28.49	1.00
862.792969	-2.83	28.42	1.00
864.257813	-2.83	28.35	1.00
865.722656	-2.83	28.28	1.00
867.187500	-2.82	28.20	1.00
868.652344	-2.82	28.12	1.00
870.117188	-2.82	28.04	1.00
871.582031	-2.82	27.95	1.00
873.046875	-2.81	27.85	1.00
874.511719	-2.81	27.75	1.00
875.976563	-2.81	27.64	1.00
877.441406	-2.81	27.52	1.00
878.906250	-2.81	27.39	1.00
880.371094	-2.81	27.25	1.00
881.835938	-2.82	27.11	1.00
883.300781	-2.82	26.97	1.00
884.765625	-2.83	26.84	1.00
886.230469	-2.84	26.71	1.00
887.695313	-2.86	26.59	1.00
889.160156	-2.87	26.48	1.00
890.625000	-2.89	26.37	1.00
892.089844	-2.91	26.29	1.00
893.554688	-2.93	26.22	1.00
895.019531	-2.95	26.16	1.00
896.484375	-2.97	26.12	1.00
897.949219	-2.99	26.10	1.00
899.414063	-3.01	26.09	1.00
900.878906	-3.03	26.10	1.00
902.343750	-3.05	26.12	1.00
903.808594	-3.07	26.14	1.00
905.273438	-3.09	26.18	1.00
906.738281	-3.11	26.23	1.00
908.203125	-3.13	26.29	1.00
909.667969	-3.15	26.36	1.00
911.132813	-3.16	26.44	1.00
912.597656	-3.18	26.54	1.00
914.062500	-3.19	26.64	1.00
915.527344	-3.20	26.75	1.00
916.992188	-3.21	26.86	1.00
918.457031	-3.22	26.98	1.00
919.921875	-3.22	27.10	1.00
921.386719	-3.23	27.22	1.00
922.851563	-3.23	27.34	1.00
924.316406	-3.22	27.45	1.00
925.781250	-3.22	27.56	1.00
927.246094	-3.21	27.66	1.00
928.710938	-3.21	27.75	1.00
930.175781	-3.20	27.84	1.00
931.640625	-3.19	27.93	1.00
933.105469	-3.19	28.01	1.00
934.570313	-3.18	28.09	1.00
936.035156	-3.17	28.17	1.00
937.500000	-3.16	28.24	1.00
938.964844	-3.14	28.30	1.00
940.429688	-3.13	28.36	1.00
941.894531	-3.12	28.42	1.00
943.359375	-3.11	28.46	1.00
944.824219	-3.09	28.50	1.00
946.289063	-3.08	28.54	1.00
947.753906	-3.06	28.57	1.00
949.218750	-3.05	28.59	1.00
950.683594	-3.04	28.61	1.00
952.148438	-3.02	28.63	1.00
953.613281	-3.01	28.64	1.00
955.078125	-2.99	28.65	1.00
956.542969	-2.98	28.65	1.00
958.007813	-2.96	28.65	1.00
959.472656	-2.94	28.64	1.00
960.937500	-2.92	28.61	1.00
962.402344	-2.91	28.57	1.00
963.867188	-2.89	28.51	0.99
965.332031	-2.87	28.42	0.99
966.796875	-2.86	28.32	1.00
968.261719	-2.85	28.22	1.00
969.726563	-2.84	28.11	1.00
971.191406	-2.83	28.01	1.00
972.656250	-2.83	27.92	1.00
974.121094	-2.82	27.83	1.00
975.585938	-2.82	27.75	1.00
977.050781	-2.82	27.67	1.00
978.515625	-2.81	27.58	1.00
979.980469	-2.81	27.50	1.00
981.445313	-2.81	27.41	1.00
982.910156	-2.81	27.32	1.00
984.375000	-2.81	27.23	1.00
985.839844	-2.81	27.14	1.00
987.304688	-2.82	27.05	1.00
988.769531	-2.82	26.97	1.00
990.234375	-2.83	26.90	1.00
991.699219	-2.84	26.84	1.00
993.164063	-2.84	26.78	1.00
994.628906	-2.85	26.73	1.00
996.093750	-2.86	26.69	1.00
997.558594	-2.87	26.66	1.00
999.023438	-2.88	26.63	1.00
1000.488281	-2.88	26.61	1.00
1001.953125	-2.89	26.59	1.00
1003.417969	-2.90	26.59	1.00
1004.882813	-2.91	26.58	1.00
1006.347656	-2.91	26.58	1.00
1007.812500	-2.92	26.59	1.00
1009.277344	-2.92	26.60	1.00
1010.742188	-2.93	26.61	1.00
1012.207031	-2.93	26.62	1.00
1013.671875	-2.94	26.64	1.00
1015.136719	-2.94	26.65	1.00
1016.601563	-2.94	26.66	1.00
1018.066406	-2.94	26.67	1.00
1019.531250	-2.94	26.67	1.00
1020.996094	-2.94	26.66	1.00
1022.460938	-2.94	26.66	1.00
1023.925781	-2.94	26.65	1.00
1025.390625	-2.94	26.64	1.00
1026.855469	-2.95	26.63	1.00
1028.320313	-2.95	26.63	1.00
1029.785156	-2.95	26.62	1.00
1031.250000	-2.95	26.62	1.00
1032.714844	-2.95	26.62	1.00
1034.179688	-2.95	26.62	1.00
1035.644531	-2.96	26.63	1.00
1037.109375	-2.96	26.63	1.00
1038.574219	-2.95	26.63	1.00
1040.039063	-2.95	26.63	1.00
1041.503906	-2.95	26.63	1.00
1042.968750	-2.95	26.62	1.00
1044.433594	-2.95	26.61	1.00
1045.898438	-2.95	26.60	1.00
1047.363281	-2.95	26.59	1.00
1048.828125	-2.95	26.58	1.00
1050.292969	-2.94	26.56	1.00
1051.757813	-2.94	26.54	1.00
1053.222656	-2.94	26.52	1.00
1054.687500	-2.94	26.50	1.00
1056.152344	-2.94	26.47	1.00
1057.617188	-2.94	26.44	1.00
1059.082031	-2.93	26.40	1.00
1060.546875	-2.93	26.35	1.00
1062.011719	-2.93	26.30	1.00
1063.476563	-2.93	26.24	1.00
1064.941406	-2.93	26.17	1.00
1066.406250	-2.94	26.11	1.00
1067.871094	-2.94	26.05	1.00
1069.335938	-2.95	25.99	1.00
1070.800781	-2.96	25.95	1.00
1072.265625	-2.96	25.90	1.00
1073.730469	-2.97	25.87	1.00
1075.195313	-2.98	25.83	1.00
1076.660156	-2.99	25.80	1.00
1078.125000	-3.00	25.78	1.00
1079.589844	-3.01	25.75	1.00
1081.054688	-3.02	25.74	1.00
1082.519531	-3.03	25.72	1.00
1083.984375	-3.04	25.72	1.00
1085.449219	-3.05	25.72	1.00
1086.914063	-3.06	25.72	1.00
1088.378906	-3.07	25.73	1.00
1089.843750	-3.08	25.74	1.00
1091.308594	-3.09	25.76	1.00
1092.773438	-3.10	25.77	1.00
1094.238281	-3.11	25.80	1.00
1095.703125	-3.12	25.83	1.00
1097.167969	-3.13	25.86	1.00
1098.632813	-3.13	25.90	1.00
1100.097656	-3.14	25.94	1.00
1101.562500	-3.15	25.98	1.00
1103.027344	-3.16	26.03	1.00
1104.492188	-3.16	26.07	1.00
1105.957031	-3.17	26.12	1.00
1107.421875	-3.17	26.16	1.00
1108.886719	-3.18	26.21	1.00
1110.351563	-3.18	26.25	1.00
1111.816406	-3.18	26.30	1.00
1113.281250	-3.19	26.35	1.00
1114.746094	-3.19	26.39	1.00
1116.210938	-3.19	26.44	1.00
1117.675781	-3.19	26.49	1.00
1119.140625	-3.19	26.53	1.00
1120.605469	-3.19	26.57	1.00
1122.070313	-3.19	26.61	1.00
1123.535156	-3.20	26.65	1.00
1125.000000	-3.20	26.68	1.00
1126.464844	-3.20	26.72	1.00
