	NT2000-120-C		
404.296875	-11.05	8.18	1.00
405.761719	-11.07	8.21	1.00
407.226563	-11.09	8.25	1.00
408.691406	-11.12	8.31	1.00
410.156250	-11.14	8.38	1.00
411.621094	-11.16	8.48	1.00
413.085938	-11.19	8.58	1.00
414.550781	-11.21	8.68	1.00
416.015625	-11.24	8.79	1.00
417.480469	-11.26	8.93	1.00
418.945313	-11.29	9.07	1.00
420.410156	-11.32	9.22	1.00
421.875000	-11.35	9.38	1.00
423.339844	-11.38	9.54	1.00
424.804688	-11.41	9.73	1.00
426.269531	-11.45	9.95	1.00
427.734375	-11.49	10.25	0.99
429.199219	-11.54	10.67	0.96
430.664063	-11.58	11.20	0.92
432.128906	-11.61	11.73	0.97
433.593750	-11.62	12.25	0.99
435.058594	-11.62	12.73	1.00
436.523438	-11.62	13.20	0.99
437.988281	-11.61	13.67	0.99
439.453125	-11.58	14.12	0.99
440.917969	-11.56	14.54	1.00
442.382813	-11.54	14.93	1.00
443.847656	-11.52	15.33	0.99
445.312500	-11.50	15.75	1.00
446.777344	-11.47	16.19	1.00
448.242188	-11.44	16.65	0.99
449.707031	-11.39	17.10	0.97
451.171875	-11.32	17.52	0.97
452.636719	-11.24	17.88	0.99
454.101563	-11.16	18.15	1.00
455.566406	-11.07	18.35	1.00
457.031250	-10.99	18.48	1.00
458.496094	-10.91	18.55	1.00
459.960938	-10.83	18.54	1.00
461.425781	-10.75	18.46	1.00
462.890625	-10.68	18.33	1.00
464.355469	-10.62	18.15	1.00
465.820313	-10.56	17.94	1.00
467.285156	-10.50	17.69	1.00
468.750000	-10.46	17.44	1.00
470.214844	-10.43	17.19	1.00
471.679688	-10.40	16.97	1.00
473.144531	-10.37	16.80	1.00
474.609375	-10.34	16.65	1.00
476.074219	-10.31	16.52	1.00
477.539063	-10.27	16.39	1.00
479.003906	-10.23	16.23	0.99
480.468750	-10.20	16.03	1.00
481.933594	-10.16	15.77	1.00
483.398438	-10.14	15.46	1.00
484.863281	-10.12	15.14	1.00
486.328125	-10.10	14.80	1.00
487.792969	-10.09	14.44	1.00
489.257813	-10.08	14.06	1.00
490.722656	-10.07	13.66	1.00
492.187500	-10.07	13.23	1.00
493.652344	-10.08	12.80	1.00
495.117188	-10.09	12.36	1.00
496.582031	-10.11	11.91	1.00
498.046875	-10.13	11.47	1.00
499.511719	-10.16	11.03	1.00
500.976563	-10.19	10.60	1.00
502.441406	-10.24	10.17	1.00
503.906250	-10.28	9.77	1.00
505.371094	-10.34	9.40	1.00
506.835938	-10.40	9.08	1.00
508.300781	-10.46	8.79	1.00
509.765625	-10.52	8.54	1.00
511.230469	-10.59	8.31	1.00
512.695313	-10.66	8.11	1.00
514.160156	-10.73	7.93	1.00
515.625000	-10.81	7.78	1.00
517.089844	-10.89	7.68	1.00
518.554688	-10.97	7.63	1.00
520.019531	-11.04	7.63	1.00
521.484375	-11.12	7.66	1.00
522.949219	-11.19	7.72	1.00
524.414063	-11.27	7.80	1.00
525.878906	-11.33	7.91	1.00
527.343750	-11.40	8.02	1.00
528.808594	-11.46	8.12	1.00
530.273438	-11.52	8.22	1.00
531.738281	-11.58	8.31	1.00
533.203125	-11.64	8.40	1.00
534.667969	-11.70	8.48	1.00
536.132813	-11.77	8.57	1.00
537.597656	-11.84	8.69	1.00
539.062500	-11.92	8.85	1.00
540.527344	-12.00	9.06	1.00
541.992188	-12.08	9.30	1.00
543.457031	-12.16	9.58	1.00
544.921875	-12.24	9.91	1.00
546.386719	-12.32	10.31	1.00
547.851563	-12.40	10.75	1.00
549.316406	-12.48	11.25	1.00
550.781250	-12.56	11.80	1.00
552.246094	-12.64	12.39	1.00
553.710938	-12.71	13.03	1.00
555.175781	-12.77	13.73	1.00
556.640625	-12.84	14.48	0.99
558.105469	-12.89	15.28	0.96
559.570313	-12.93	16.12	0.97
561.035156	-12.96	16.97	0.99
562.500000	-12.98	17.81	1.00
563.964844	-13.00	18.64	0.99
565.429688	-13.01	19.50	1.00
566.894531	-13.02	20.39	0.99
568.359375	-13.03	21.29	1.00
569.824219	-13.02	22.23	0.97
571.289063	-12.99	23.16	0.97
572.753906	-12.95	24.09	0.90
574.218750	-12.90	24.97	0.98
575.683594	-12.84	25.80	0.99
577.148438	-12.78	26.61	1.00
578.613281	-12.71	27.42	0.97
580.078125	-12.64	28.19	0.99
581.542969	-12.55	28.91	0.99
583.007813	-12.46	29.59	1.00
584.472656	-12.36	30.23	1.00
585.937500	-12.26	30.83	0.99
587.402344	-12.15	31.39	0.98
588.867188	-12.02	31.89	0.98
590.332031	-11.89	32.33	0.98
591.796875	-11.76	32.66	0.99
593.261719	-11.63	32.89	1.00
594.726563	-11.50	33.06	0.99
596.191406	-11.38	33.19	0.96
597.656250	-11.25	33.25	0.98
599.121094	-11.13	33.19	0.99
600.585938	-11.02	33.04	1.00
602.050781	-10.92	32.82	1.00
603.515625	-10.82	32.55	1.00
604.980469	-10.73	32.25	1.00
606.445313	-10.65	31.92	1.00
607.910156	-10.58	31.58	1.00
609.375000	-10.51	31.23	1.00
610.839844	-10.45	30.87	1.00
612.304688	-10.39	30.53	1.00
613.769531	-10.34	30.21	1.00
615.234375	-10.29	29.91	1.00
616.699219	-10.25	29.63	1.00
618.164063	-10.21	29.35	1.00
619.628906	-10.17	29.08	1.00
621.093750	-10.13	28.83	1.00
622.558594	-10.10	28.59	1.00
624.023438	-10.06	28.36	1.00
625.488281	-10.03	28.14	0.99
626.953125	-9.99	27.93	0.98
628.417969	-9.95	27.71	0.98
629.882813	-9.90	27.46	0.98
631.347656	-9.87	27.15	0.99
632.812500	-9.83	26.78	1.00
634.277344	-9.81	26.41	1.00
635.742188	-9.79	26.03	1.00
637.207031	-9.78	25.64	1.00
638.671875	-9.77	25.26	1.00
640.136719	-9.76	24.89	1.00
641.601563	-9.76	24.52	1.00
643.066406	-9.76	24.16	1.00
644.531250	-9.77	23.81	1.00
645.996094	-9.77	23.46	1.00
647.460938	-9.79	23.13	1.00
648.925781	-9.81	22.82	1.00
650.390625	-9.83	22.52	1.00
651.855469	-9.85	22.24	1.00
653.320313	-9.88	21.98	1.00
654.785156	-9.91	21.75	1.00
656.250000	-9.94	21.54	1.00
657.714844	-9.98	21.36	1.00
659.179688	-10.01	21.22	1.00
660.644531	-10.05	21.10	1.00
662.109375	-10.09	21.01	1.00
663.574219	-10.13	20.95	1.00
665.039063	-10.17	20.93	0.99
666.503906	-10.20	20.92	0.99
667.968750	-10.24	20.93	0.96
669.433594	-10.26	20.95	0.99
670.898438	-10.29	20.95	0.95
672.363281	-10.33	20.98	0.97
673.828125	-10.36	21.00	0.97
675.292969	-10.39	21.04	0.33
676.757813	-10.42	21.07	0.86
678.222656	-10.44	21.11	0.86
679.687500	-10.45	21.16	0.98
681.152344	-10.47	21.18	0.99
682.617188	-10.49	21.18	0.99
684.082031	-10.51	21.19	0.96
685.546875	-10.54	21.19	0.97
687.011719	-10.56	21.24	0.98
688.476563	-10.59	21.33	0.99
689.941406	-10.61	21.44	0.99
691.406250	-10.63	21.56	0.99
692.871094	-10.64	21.67	1.00
694.335938	-10.66	21.79	1.00
695.800781	-10.67	21.91	1.00
697.265625	-10.67	22.03	1.00
698.730469	-10.68	22.15	1.00
700.195313	-10.68	22.28	1.00
701.660156	-10.68	22.41	1.00
703.125000	-10.68	22.53	1.00
704.589844	-10.68	22.65	1.00
706.054688	-10.68	22.77	0.99
707.519531	-10.68	22.90	1.00
708.984375	-10.67	23.03	0.98
710.449219	-10.66	23.15	0.99
711.914063	-10.66	23.27	1.00
713.378906	-10.65	23.36	1.00
714.843750	-10.65	23.46	1.00
716.308594	-10.65	23.56	1.00
717.773438	-10.64	23.66	1.00
719.238281	-10.64	23.77	1.00
720.703125	-10.63	23.88	1.00
722.167969	-10.63	24.00	1.00
723.632813	-10.62	24.11	1.00
725.097656	-10.61	24.22	1.00
726.562500	-10.59	24.33	0.99
728.027344	-10.58	24.43	0.98
729.492188	-10.56	24.51	0.98
730.957031	-10.54	24.56	0.99
732.421875	-10.52	24.60	1.00
733.886719	-10.51	24.61	1.00
735.351563	-10.50	24.62	1.00
736.816406	-10.49	24.63	1.00
738.281250	-10.48	24.65	1.00
739.746094	-10.48	24.69	1.00
741.210938	-10.48	24.74	1.00
742.675781	-10.47	24.82	0.99
744.140625	-10.46	24.91	0.97
745.605469	-10.45	25.01	0.97
747.070313	-10.43	25.11	0.97
748.535156	-10.40	25.18	0.99
750.000000	-10.37	25.24	1.00
751.464844	-10.34	25.26	1.00
752.929688	-10.31	25.26	1.00
754.394531	-10.28	25.22	1.00
755.859375	-10.26	25.16	1.00
757.324219	-10.23	25.08	1.00
758.789063	-10.21	24.99	1.00
760.253906	-10.20	24.88	1.00
761.718750	-10.18	24.75	1.00
763.183594	-10.16	24.60	1.00
764.648438	-10.16	24.43	1.00
766.113281	-10.15	24.25	1.00
767.578125	-10.15	24.09	1.00
769.042969	-10.15	23.93	1.00
770.507813	-10.15	23.78	1.00
771.972656	-10.15	23.65	1.00
773.437500	-10.16	23.52	1.00
774.902344	-10.17	23.39	1.00
776.367188	-10.18	23.27	1.00
777.832031	-10.19	23.15	1.00
779.296875	-10.20	23.04	1.00
780.761719	-10.22	22.95	1.00
782.226563	-10.24	22.88	1.00
783.691406	-10.26	22.83	1.00
785.156250	-10.29	22.82	1.00
786.621094	-10.31	22.82	1.00
788.085938	-10.33	22.85	1.00
789.550781	-10.36	22.90	1.00
791.015625	-10.38	22.97	1.00
792.480469	-10.40	23.05	1.00
793.945313	-10.41	23.14	1.00
795.410156	-10.43	23.24	1.00
796.875000	-10.44	23.34	1.00
798.339844	-10.45	23.44	1.00
799.804688	-10.45	23.54	1.00
801.269531	-10.46	23.63	1.00
802.734375	-10.47	23.71	1.00
804.199219	-10.47	23.79	1.00
805.664063	-10.48	23.88	1.00
807.128906	-10.49	23.96	1.00
808.593750	-10.50	24.06	1.00
810.058594	-10.51	24.17	1.00
811.523438	-10.52	24.31	1.00
812.988281	-10.52	24.45	1.00
814.453125	-10.53	24.61	0.99
815.917969	-10.54	24.77	1.00
817.382813	-10.54	24.96	1.00
818.847656	-10.54	25.16	0.99
820.312500	-10.54	25.37	0.98
821.777344	-10.53	25.59	0.86
823.242188	-10.51	25.82	0.48
824.707031	-10.48	26.04	0.94
826.171875	-10.45	26.22	0.99
827.636719	-10.41	26.36	1.00
829.101563	-10.38	26.48	1.00
830.566406	-10.35	26.60	1.00
832.031250	-10.32	26.70	1.00
833.496094	-10.29	26.79	1.00
834.960938	-10.26	26.87	1.00
836.425781	-10.22	26.95	1.00
837.890625	-10.19	27.01	1.00
839.355469	-10.15	27.06	1.00
840.820313	-10.12	27.11	0.99
842.285156	-10.08	27.14	0.99
843.750000	-10.03	27.16	0.99
845.214844	-9.99	27.15	0.99
846.679688	-9.94	27.09	0.99
848.144531	-9.90	26.99	0.99
849.609375	-9.87	26.83	0.99
851.074219	-9.84	26.66	1.00
852.539063	-9.81	26.48	1.00
854.003906	-9.79	26.30	1.00
855.468750	-9.77	26.12	1.00
856.933594	-9.75	25.95	1.00
858.398438	-9.73	25.76	1.00
859.863281	-9.72	25.57	1.00
861.328125	-9.71	25.38	1.00
862.792969	-9.70	25.19	1.00
864.257813	-9.69	25.00	1.00
865.722656	-9.68	24.81	1.00
867.187500	-9.68	24.62	1.00
868.652344	-9.67	24.45	1.00
870.117188	-9.67	24.27	1.00
871.582031	-9.67	24.10	1.00
873.046875	-9.67	23.92	1.00
874.511719	-9.67	23.73	1.00
875.976563	-9.68	23.54	1.00
877.441406	-9.68	23.36	1.00
878.906250	-9.69	23.18	1.00
880.371094	-9.71	23.01	1.00
881.835938	-9.72	22.87	1.00
883.300781	-9.74	22.75	1.00
884.765625	-9.76	22.64	0.99
886.230469	-9.77	22.55	0.98
887.695313	-9.79	22.47	0.99
889.160156	-9.81	22.38	0.99
890.625000	-9.83	22.29	0.99
892.089844	-9.86	22.18	0.99
893.554688	-9.88	22.07	1.00
895.019531	-9.91	21.95	1.00
896.484375	-9.94	21.85	1.00
897.949219	-9.98	21.76	1.00
899.414063	-10.01	21.69	1.00
900.878906	-10.05	21.63	1.00
902.343750	-10.09	21.60	1.00
903.808594	-10.13	21.59	1.00
905.273438	-10.18	21.60	1.00
906.738281	-10.22	21.65	0.99
908.203125	-10.27	21.73	0.98
909.667969	-10.31	21.83	0.97
911.132813	-10.34	21.94	0.99
912.597656	-10.38	22.05	0.99
914.062500	-10.41	22.17	1.00
915.527344	-10.44	22.30	1.00
916.992188	-10.47	22.44	1.00
918.457031	-10.49	22.60	1.00
919.921875	-10.52	22.77	0.99
921.386719	-10.54	22.95	0.95
922.851563	-10.55	23.13	0.78
924.316406	-10.55	23.32	0.95
925.781250	-10.54	23.50	0.99
927.246094	-10.54	23.66	1.00
928.710938	-10.53	23.80	1.00
930.175781	-10.52	23.92	1.00
931.640625	-10.51	24.02	1.00
933.105469	-10.50	24.10	1.00
934.570313	-10.50	24.15	1.00
936.035156	-10.49	24.18	0.99
937.500000	-10.49	24.20	1.00
938.964844	-10.49	24.20	1.00
940.429688	-10.49	24.21	1.00
941.894531	-10.49	24.22	1.00
943.359375	-10.50	24.24	1.00
944.824219	-10.50	24.27	1.00
946.289063	-10.51	24.31	1.00
947.753906	-10.52	24.36	1.00
949.218750	-10.52	24.41	1.00
950.683594	-10.53	24.46	1.00
952.148438	-10.54	24.51	1.00
953.613281	-10.54	24.57	1.00
955.078125	-10.55	24.64	1.00
956.542969	-10.56	24.73	0.98
958.007813	-10.57	24.82	0.99
959.472656	-10.57	24.90	0.99
960.937500	-10.58	24.97	1.00
962.402344	-10.59	25.05	1.00
963.867188	-10.59	25.13	1.00
965.332031	-10.60	25.21	1.00
966.796875	-10.61	25.31	1.00
968.261719	-10.62	25.43	1.00
969.726563	-10.63	25.56	1.00
971.191406	-10.64	25.70	1.00
972.656250	-10.65	25.86	1.00
974.121094	-10.66	26.03	1.00
975.585938	-10.66	26.21	1.00
977.050781	-10.66	26.40	1.00
978.515625	-10.66	26.59	0.99
979.980469	-10.65	26.79	0.99
981.445313	-10.64	26.99	0.98
982.910156	-10.63	27.20	0.97
984.375000	-10.62	27.40	0.99
985.839844	-10.60	27.60	0.98
987.304688	-10.57	27.80	0.93
988.769531	-10.55	27.99	0.91
990.234375	-10.51	28.18	0.70
991.699219	-10.46	28.36	0.81
993.164063	-10.42	28.52	0.88
994.628906	-10.37	28.64	0.94
996.093750	-10.32	28.72	0.96
997.558594	-10.28	28.76	0.99
999.023438	-10.24	28.75	1.00
1000.488281	-10.21	28.72	1.00
1001.953125	-10.17	28.67	1.00
1003.417969	-10.14	28.60	1.00
1004.882813	-10.11	28.51	0.99
1006.347656	-10.08	28.39	0.97
1007.812500	-10.06	28.21	0.98
1009.277344	-10.04	28.01	0.99
1010.742188	-10.03	27.81	0.99
1012.207031	-10.02	27.63	1.00
1013.671875	-10.01	27.46	1.00
1015.136719	-10.01	27.29	1.00
1016.601563	-10.01	27.14	1.00
1018.066406	-10.01	27.00	1.00
1019.531250	-10.02	26.87	1.00
1020.996094	-10.02	26.75	1.00
1022.460938	-10.03	26.65	0.99
1023.925781	-10.04	26.56	0.99
1025.390625	-10.04	26.48	1.00
1026.855469	-10.05	26.41	1.00
1028.320313	-10.06	26.34	1.00
1029.785156	-10.07	26.27	1.00
1031.250000	-10.08	26.20	1.00
1032.714844	-10.08	26.14	0.99
1034.179688	-10.09	26.06	0.99
1035.644531	-10.10	25.98	1.00
1037.109375	-10.11	25.89	0.99
1038.574219	-10.13	25.82	1.00
1040.039063	-10.14	25.77	0.99
1041.503906	-10.16	25.74	1.00
1042.968750	-10.18	25.72	1.00
1044.433594	-10.19	25.71	1.00
1045.898438	-10.21	25.71	1.00
1047.363281	-10.23	25.72	1.00
1048.828125	-10.24	25.74	0.99
1050.292969	-10.25	25.78	0.99
1051.757813	-10.27	25.83	0.96
1053.222656	-10.27	25.88	0.68
1054.687500	-10.27	25.93	0.83
1056.152344	-10.26	25.97	0.98
1057.617188	-10.26	25.95	0.98
1059.082031	-10.26	25.88	0.97
1060.546875	-10.26	25.80	1.00
1062.011719	-10.27	25.71	0.99
1063.476563	-10.28	25.63	1.00
1064.941406	-10.30	25.56	1.00
1066.406250	-10.31	25.51	1.00
1067.871094	-10.33	25.48	1.00
1069.335938	-10.35	25.46	1.00
1070.800781	-10.37	25.45	1.00
1072.265625	-10.39	25.46	1.00
1073.730469	-10.41	25.49	1.00
1075.195313	-10.43	25.53	1.00
1076.660156	-10.45	25.59	1.00
1078.125000	-10.47	25.66	1.00
1079.589844	-10.49	25.74	0.99
1081.054688	-10.51	25.83	0.99
1082.519531	-10.53	25.92	0.97
1083.984375	-10.54	26.01	0.99
1085.449219	-10.56	26.10	0.99
1086.914063	-10.57	26.19	0.99
1088.378906	-10.59	26.30	1.00
1089.843750	-10.60	26.41	1.00
1091.308594	-10.62	26.54	1.00
1092.773438	-10.63	26.67	1.00
1094.238281	-10.64	26.81	0.99
1095.703125	-10.66	26.98	0.97
1097.167969	-10.67	27.16	0.82
1098.632813	-10.68	27.34	0.80
1100.097656	-10.68	27.52	0.98
1101.562500	-10.68	27.70	0.99
1103.027344	-10.67	27.87	1.00
1104.492188	-10.67	28.03	1.00
1105.957031	-10.67	28.21	1.00
1107.421875	-10.67	28.39	0.98
1108.886719	-10.66	28.57	0.95
1110.351563	-10.66	28.77	0.92
1111.816406	-10.64	28.96	0.91
1113.281250	-10.62	29.14	0.95
1114.746094	-10.60	29.32	0.99
1116.210938	-10.57	29.47	0.99
1117.675781	-10.55	29.60	1.00
1119.140625	-10.53	29.72	0.99
1120.605469	-10.51	29.83	0.99
1122.070313	-10.49	29.92	1.00
1123.535156	-10.47	30.01	0.99
1125.000000	-10.45	30.10	0.99
