	NT2000-150-C		
398.437500	-14.30	-2.41	1.00
399.902344	-14.23	-2.72	1.00
401.367188	-14.16	-3.10	1.00
402.832031	-14.10	-3.52	1.00
404.296875	-14.03	-3.99	1.00
405.761719	-13.97	-4.50	1.00
407.226563	-13.92	-5.03	1.00
408.691406	-13.87	-5.59	1.00
410.156250	-13.82	-6.15	1.00
411.621094	-13.77	-6.75	1.00
413.085938	-13.72	-7.39	1.00
414.550781	-13.68	-8.05	1.00
416.015625	-13.65	-8.72	1.00
417.480469	-13.62	-9.39	1.00
418.945313	-13.60	-10.07	1.00
420.410156	-13.58	-10.76	1.00
421.875000	-13.57	-11.47	1.00
423.339844	-13.57	-12.17	1.00
424.804688	-13.58	-12.86	1.00
426.269531	-13.61	-13.54	1.00
427.734375	-13.64	-14.16	0.98
429.199219	-13.69	-14.68	0.98
430.664063	-13.73	-15.09	0.98
432.128906	-13.77	-15.43	0.99
433.593750	-13.80	-15.77	1.00
435.058594	-13.83	-16.10	1.00
436.523438	-13.85	-16.40	0.99
437.988281	-13.88	-16.63	0.99
439.453125	-13.90	-16.80	0.97
440.917969	-13.92	-16.94	1.00
442.382813	-13.92	-17.11	1.00
443.847656	-13.93	-17.30	1.00
445.312500	-13.94	-17.48	1.00
446.777344	-13.94	-17.64	1.00
448.242188	-13.94	-17.78	0.99
449.707031	-13.93	-17.89	0.97
451.171875	-13.91	-18.00	0.98
452.636719	-13.87	-18.16	0.99
454.101563	-13.83	-18.38	1.00
455.566406	-13.79	-18.66	1.00
457.031250	-13.76	-18.98	1.00
458.496094	-13.72	-19.35	1.00
459.960938	-13.69	-19.74	1.00
461.425781	-13.66	-20.17	1.00
462.890625	-13.64	-20.62	1.00
464.355469	-13.63	-21.07	0.99
465.820313	-13.62	-21.47	0.99
467.285156	-13.61	-21.82	0.99
468.750000	-13.60	-22.20	0.99
470.214844	-13.60	-22.59	1.00
471.679688	-13.61	-22.96	0.99
473.144531	-13.62	-23.25	1.00
474.609375	-13.65	-23.40	0.99
476.074219	-13.68	-23.37	1.00
477.539063	-13.72	-23.17	0.99
479.003906	-13.75	-22.78	0.99
480.468750	-13.79	-22.15	0.96
481.933594	-13.83	-21.26	0.91
483.398438	-13.87	-20.23	0.93
484.863281	-13.90	-19.25	0.95
486.328125	-13.92	-18.42	0.98
487.792969	-13.93	-17.75	0.99
489.257813	-13.94	-17.24	0.99
490.722656	-13.94	-16.87	1.00
492.187500	-13.94	-16.63	1.00
493.652344	-13.94	-16.51	1.00
495.117188	-13.93	-16.47	0.99
496.582031	-13.92	-16.50	0.99
498.046875	-13.91	-16.59	0.99
499.511719	-13.89	-16.76	0.99
500.976563	-13.88	-17.01	1.00
502.441406	-13.87	-17.34	1.00
503.906250	-13.87	-17.73	1.00
505.371094	-13.87	-18.15	1.00
506.835938	-13.87	-18.58	1.00
508.300781	-13.88	-19.01	1.00
509.765625	-13.89	-19.41	1.00
511.230469	-13.90	-19.80	1.00
512.695313	-13.91	-20.19	1.00
514.160156	-13.92	-20.58	1.00
515.625000	-13.93	-20.97	1.00
517.089844	-13.94	-21.36	0.99
518.554688	-13.96	-21.73	0.99
520.019531	-13.97	-22.08	1.00
521.484375	-13.99	-22.40	1.00
522.949219	-14.00	-22.68	0.99
524.414063	-14.01	-22.90	0.98
525.878906	-14.02	-23.05	0.88
527.343750	-14.01	-23.17	0.84
528.808594	-13.98	-23.33	0.94
530.273438	-13.95	-23.56	0.99
531.738281	-13.90	-23.86	0.99
533.203125	-13.85	-24.24	0.99
534.667969	-13.81	-24.73	1.00
536.132813	-13.77	-25.29	0.99
537.597656	-13.74	-25.91	1.00
539.062500	-13.71	-26.55	1.00
540.527344	-13.69	-27.20	1.00
541.992188	-13.68	-27.87	1.00
543.457031	-13.66	-28.56	1.00
544.921875	-13.65	-29.28	1.00
546.386719	-13.64	-30.01	1.00
547.851563	-13.64	-30.75	1.00
549.316406	-13.64	-31.49	1.00
550.781250	-13.65	-32.24	1.00
552.246094	-13.65	-33.00	1.00
553.710938	-13.67	-33.74	1.00
555.175781	-13.69	-34.47	1.00
556.640625	-13.72	-35.17	0.99
558.105469	-13.75	-35.81	0.99
559.570313	-13.78	-36.37	0.98
561.035156	-13.81	-36.87	0.98
562.500000	-13.85	-37.36	1.00
563.964844	-13.87	-37.84	1.00
565.429688	-13.90	-38.31	1.00
566.894531	-13.93	-38.77	1.00
568.359375	-13.96	-39.21	1.00
569.824219	-13.99	-39.61	0.99
571.289063	-14.03	-39.94	0.99
572.753906	-14.08	-40.14	0.97
574.218750	-14.13	-40.15	0.89
575.683594	-14.19	-40.02	0.82
577.148438	-14.23	-39.82	0.98
578.613281	-14.25	-39.59	0.98
580.078125	-14.25	-39.32	0.96
581.542969	-14.24	-39.03	0.97
583.007813	-14.21	-38.74	0.98
584.472656	-14.17	-38.47	1.00
585.937500	-14.13	-38.22	0.99
587.402344	-14.09	-37.98	0.99
588.867188	-14.05	-37.73	1.00
590.332031	-14.00	-37.44	1.00
591.796875	-13.96	-37.09	0.99
593.261719	-13.91	-36.68	0.99
594.726563	-13.87	-36.19	0.99
596.191406	-13.83	-35.58	0.98
597.656250	-13.79	-34.77	0.99
599.121094	-13.76	-33.71	0.99
600.585938	-13.72	-32.39	0.92
602.050781	-13.69	-30.76	0.73
603.515625	-13.65	-28.89	0.90
604.980469	-13.62	-26.77	0.90
606.445313	-13.59	-24.44	0.96
607.910156	-13.56	-22.15	0.94
609.375000	-13.54	-20.08	0.94
610.839844	-13.52	-18.29	0.99
612.304688	-13.50	-16.73	0.95
613.769531	-13.47	-15.32	0.98
615.234375	-13.43	-14.00	0.99
616.699219	-13.39	-12.75	0.97
618.164063	-13.33	-11.53	0.97
619.628906	-13.27	-10.30	0.94
621.093750	-13.21	-9.04	0.97
622.558594	-13.13	-7.70	0.99
624.023438	-13.05	-6.27	0.90
625.488281	-12.96	-4.75	0.88
626.953125	-12.87	-3.17	0.96
628.417969	-12.78	-1.54	0.95
629.882813	-12.69	0.03	0.90
631.347656	-12.62	1.23	0.95
632.812500	-12.56	1.86	0.99
634.277344	-12.51	2.07	1.00
635.742188	-12.48	1.96	0.99
637.207031	-12.45	1.61	0.98
638.671875	-12.43	1.13	1.00
640.136719	-12.41	0.56	1.00
641.601563	-12.40	-0.07	1.00
643.066406	-12.40	-0.74	1.00
644.531250	-12.40	-1.43	1.00
645.996094	-12.40	-2.14	1.00
647.460938	-12.40	-2.87	1.00
648.925781	-12.40	-3.62	0.99
650.390625	-12.41	-4.35	1.00
651.855469	-12.42	-5.09	1.00
653.320313	-12.43	-5.84	1.00
654.785156	-12.44	-6.60	1.00
656.250000	-12.45	-7.36	1.00
657.714844	-12.47	-8.10	1.00
659.179688	-12.50	-8.83	1.00
660.644531	-12.53	-9.54	1.00
662.109375	-12.56	-10.23	1.00
663.574219	-12.60	-10.87	0.99
665.039063	-12.65	-11.44	0.99
666.503906	-12.70	-11.91	0.99
667.968750	-12.77	-12.23	0.96
669.433594	-12.84	-12.42	0.66
670.898438	-12.91	-12.53	0.05
672.363281	-12.96	-12.64	0.55
673.828125	-13.00	-12.74	0.70
675.292969	-13.05	-12.85	0.80
676.757813	-13.08	-13.01	0.96
678.222656	-13.11	-13.21	0.96
679.687500	-13.14	-13.45	0.94
681.152344	-13.17	-13.69	0.93
682.617188	-13.20	-13.97	0.97
684.082031	-13.24	-14.27	0.98
685.546875	-13.28	-14.58	0.92
687.011719	-13.33	-14.88	0.93
688.476563	-13.38	-15.15	0.89
689.941406	-13.44	-15.40	0.76
691.406250	-13.48	-15.65	0.95
692.871094	-13.53	-15.93	0.99
694.335938	-13.57	-16.24	0.99
695.800781	-13.61	-16.57	0.99
697.265625	-13.65	-16.92	1.00
698.730469	-13.69	-17.27	1.00
700.195313	-13.72	-17.62	0.99
701.660156	-13.76	-17.98	0.97
703.125000	-13.80	-18.36	0.99
704.589844	-13.83	-18.72	1.00
706.054688	-13.87	-19.07	0.99
707.519531	-13.90	-19.41	0.99
708.984375	-13.93	-19.73	0.99
710.449219	-13.95	-20.05	0.98
711.914063	-13.97	-20.39	0.99
713.378906	-14.00	-20.74	0.98
714.843750	-14.02	-21.11	0.98
716.308594	-14.04	-21.48	0.99
717.773438	-14.06	-21.84	0.99
719.238281	-14.09	-22.19	1.00
720.703125	-14.11	-22.54	0.98
722.167969	-14.13	-22.90	0.98
723.632813	-14.15	-23.25	0.98
725.097656	-14.17	-23.58	0.99
726.562500	-14.20	-23.88	0.98
728.027344	-14.23	-24.15	0.94
729.492188	-14.25	-24.37	0.86
730.957031	-14.27	-24.60	0.95
732.421875	-14.28	-24.86	0.98
733.886719	-14.29	-25.16	1.00
735.351563	-14.30	-25.49	0.99
736.816406	-14.31	-25.87	0.99
738.281250	-14.33	-26.28	0.99
739.746094	-14.35	-26.71	0.99
741.210938	-14.38	-27.15	0.98
742.675781	-14.41	-27.56	0.97
744.140625	-14.46	-27.87	0.97
745.605469	-14.51	-28.01	0.98
747.070313	-14.56	-28.04	0.99
748.535156	-14.62	-27.95	0.98
750.000000	-14.68	-27.77	0.87
751.464844	-14.73	-27.57	0.75
752.929688	-14.76	-27.34	0.84
754.394531	-14.79	-27.11	0.87
755.859375	-14.80	-26.87	0.85
757.324219	-14.80	-26.65	0.92
758.789063	-14.79	-26.46	0.88
760.253906	-14.77	-26.28	0.78
761.718750	-14.73	-26.13	0.84
763.183594	-14.69	-26.02	0.97
764.648438	-14.65	-26.01	0.99
766.113281	-14.61	-26.11	0.99
767.578125	-14.58	-26.27	1.00
769.042969	-14.55	-26.49	1.00
770.507813	-14.51	-26.75	1.00
771.972656	-14.48	-27.05	1.00
773.437500	-14.46	-27.38	1.00
774.902344	-14.43	-27.73	1.00
776.367188	-14.40	-28.12	1.00
777.832031	-14.37	-28.55	1.00
779.296875	-14.34	-29.02	0.99
780.761719	-14.31	-29.52	1.00
782.226563	-14.29	-30.05	0.99
783.691406	-14.28	-30.58	1.00
785.156250	-14.26	-31.10	1.00
786.621094	-14.25	-31.63	1.00
788.085938	-14.23	-32.17	1.00
789.550781	-14.22	-32.71	1.00
791.015625	-14.22	-33.26	1.00
792.480469	-14.21	-33.81	0.99
793.945313	-14.21	-34.35	1.00
795.410156	-14.21	-34.86	0.99
796.875000	-14.21	-35.35	1.00
798.339844	-14.22	-35.81	1.00
799.804688	-14.23	-36.24	1.00
801.269531	-14.23	-36.64	0.99
802.734375	-14.24	-37.02	0.99
804.199219	-14.25	-37.38	0.99
805.664063	-14.26	-37.72	0.99
807.128906	-14.27	-38.06	0.99
808.593750	-14.28	-38.40	0.98
810.058594	-14.30	-38.73	0.99
811.523438	-14.32	-39.02	0.99
812.988281	-14.34	-39.23	1.00
814.453125	-14.37	-39.34	0.98
815.917969	-14.41	-39.33	0.95
817.382813	-14.45	-39.18	0.95
818.847656	-14.49	-38.93	0.94
820.312500	-14.54	-38.55	0.83
821.777344	-14.58	-38.03	0.89
823.242188	-14.64	-37.29	0.77
824.707031	-14.70	-36.41	0.89
826.171875	-14.76	-35.54	0.93
827.636719	-14.82	-34.74	0.92
829.101563	-14.88	-33.97	0.96
830.566406	-14.94	-33.25	0.98
832.031250	-14.98	-32.55	0.99
833.496094	-15.02	-31.88	0.99
834.960938	-15.05	-31.25	0.99
836.425781	-15.08	-30.65	0.96
837.890625	-15.10	-30.09	0.97
839.355469	-15.11	-29.55	0.97
840.820313	-15.13	-29.00	0.97
842.285156	-15.14	-28.43	0.95
843.750000	-15.14	-27.82	0.76
845.214844	-15.14	-27.17	0.94
846.679688	-15.13	-26.51	0.85
848.144531	-15.12	-25.85	0.96
849.609375	-15.11	-25.27	0.98
851.074219	-15.09	-24.79	0.99
852.539063	-15.08	-24.39	0.99
854.003906	-15.06	-24.06	0.99
855.468750	-15.04	-23.79	0.99
856.933594	-15.02	-23.58	0.98
858.398438	-15.00	-23.45	0.99
859.863281	-14.98	-23.41	0.99
861.328125	-14.97	-23.45	1.00
862.792969	-14.95	-23.57	1.00
864.257813	-14.94	-23.74	1.00
865.722656	-14.93	-23.97	0.99
867.187500	-14.93	-24.23	0.99
868.652344	-14.92	-24.51	0.99
870.117188	-14.93	-24.79	0.99
871.582031	-14.93	-25.04	0.99
873.046875	-14.94	-25.26	1.00
874.511719	-14.95	-25.43	1.00
875.976563	-14.96	-25.57	0.99
877.441406	-14.97	-25.67	1.00
878.906250	-14.98	-25.75	1.00
880.371094	-14.99	-25.79	0.99
881.835938	-15.01	-25.76	0.95
883.300781	-15.02	-25.68	0.96
884.765625	-15.03	-25.53	0.98
886.230469	-15.04	-25.34	0.99
887.695313	-15.05	-25.09	0.99
889.160156	-15.05	-24.78	0.94
890.625000	-15.06	-24.38	0.85
892.089844	-15.06	-23.94	0.90
893.554688	-15.07	-23.58	0.94
895.019531	-15.07	-23.30	0.98
896.484375	-15.07	-23.10	0.98
897.949219	-15.08	-22.95	0.98
899.414063	-15.08	-22.83	0.99
900.878906	-15.09	-22.69	0.99
902.343750	-15.10	-22.54	0.98
903.808594	-15.11	-22.35	0.99
905.273438	-15.12	-22.13	0.95
906.738281	-15.14	-21.85	0.94
908.203125	-15.15	-21.51	0.84
909.667969	-15.17	-21.10	0.88
911.132813	-15.18	-20.64	0.54
912.597656	-15.18	-20.16	0.32
914.062500	-15.17	-19.68	0.70
915.527344	-15.15	-19.18	0.96
916.992188	-15.12	-18.66	0.94
918.457031	-15.09	-18.11	0.97
919.921875	-15.06	-17.49	0.96
921.386719	-15.03	-16.77	0.96
922.851563	-15.00	-15.93	0.93
924.316406	-14.97	-15.02	0.95
925.781250	-14.94	-14.18	0.98
927.246094	-14.92	-13.45	0.98
928.710938	-14.89	-12.80	0.97
930.175781	-14.86	-12.22	0.98
931.640625	-14.83	-11.71	0.99
933.105469	-14.79	-11.26	0.99
934.570313	-14.75	-10.90	0.99
936.035156	-14.72	-10.63	1.00
937.500000	-14.68	-10.44	0.99
938.964844	-14.64	-10.36	0.99
940.429688	-14.61	-10.35	0.99
941.894531	-14.58	-10.42	0.99
943.359375	-14.55	-10.52	0.99
944.824219	-14.52	-10.64	0.99
946.289063	-14.50	-10.74	0.99
947.753906	-14.47	-10.85	0.99
949.218750	-14.44	-10.95	0.99
950.683594	-14.41	-11.08	0.99
952.148438	-14.38	-11.22	0.99
953.613281	-14.35	-11.36	0.98
955.078125	-14.33	-11.46	0.97
956.542969	-14.30	-11.50	0.84
958.007813	-14.28	-11.49	0.32
959.472656	-14.24	-11.48	0.94
960.937500	-14.20	-11.48	0.96
962.402344	-14.16	-11.50	0.97
963.867188	-14.11	-11.55	0.98
965.332031	-14.07	-11.61	0.99
966.796875	-14.02	-11.68	0.99
968.261719	-13.98	-11.73	1.00
969.726563	-13.93	-11.75	1.00
971.191406	-13.89	-11.72	1.00
972.656250	-13.85	-11.63	1.00
974.121094	-13.82	-11.45	0.99
975.585938	-13.78	-11.16	0.97
977.050781	-13.75	-10.69	0.99
978.515625	-13.73	-9.99	0.98
979.980469	-13.71	-9.08	0.98
981.445313	-13.69	-7.98	0.98
982.910156	-13.68	-6.76	0.98
984.375000	-13.66	-5.48	0.98
985.839844	-13.65	-4.18	0.94
987.304688	-13.63	-2.86	0.96
988.769531	-13.60	-1.51	0.96
990.234375	-13.57	-0.13	0.96
991.699219	-13.55	1.30	0.96
993.164063	-13.53	2.71	0.97
994.628906	-13.51	3.92	0.99
996.093750	-13.50	4.94	0.97
997.558594	-13.49	5.73	0.96
999.023438	-13.48	6.30	0.98
1000.488281	-13.48	6.73	0.99
1001.953125	-13.48	7.07	0.98
1003.417969	-13.47	7.35	0.98
1004.882813	-13.47	7.59	0.98
1006.347656	-13.46	7.77	0.99
1007.812500	-13.45	7.88	0.99
1009.277344	-13.44	7.92	0.99
1010.742188	-13.43	7.87	1.00
1012.207031	-13.43	7.73	1.00
1013.671875	-13.42	7.53	1.00
1015.136719	-13.42	7.27	0.99
1016.601563	-13.42	6.97	1.00
1018.066406	-13.42	6.65	1.00
1019.531250	-13.42	6.32	1.00
1020.996094	-13.43	5.99	1.00
1022.460938	-13.43	5.68	1.00
1023.925781	-13.44	5.38	0.99
1025.390625	-13.44	5.11	0.99
1026.855469	-13.45	4.84	1.00
1028.320313	-13.45	4.59	1.00
1029.785156	-13.46	4.34	1.00
1031.250000	-13.46	4.12	1.00
1032.714844	-13.47	3.93	1.00
1034.179688	-13.47	3.75	0.99
1035.644531	-13.47	3.59	0.99
1037.109375	-13.48	3.44	0.99
1038.574219	-13.48	3.32	0.99
1040.039063	-13.48	3.23	0.99
1041.503906	-13.48	3.18	0.99
1042.968750	-13.48	3.17	0.97
1044.433594	-13.49	3.21	0.97
1045.898438	-13.48	3.28	0.97
1047.363281	-13.48	3.39	0.98
1048.828125	-13.48	3.54	0.98
1050.292969	-13.47	3.76	0.99
1051.757813	-13.47	4.08	0.97
1053.222656	-13.47	4.46	0.98
1054.687500	-13.47	4.88	0.98
1056.152344	-13.48	5.29	0.75
1057.617188	-13.48	5.59	0.81
1059.082031	-13.49	5.76	0.95
1060.546875	-13.51	5.76	0.97
1062.011719	-13.53	5.65	0.99
1063.476563	-13.55	5.47	0.99
1064.941406	-13.58	5.25	0.99
1066.406250	-13.61	5.03	1.00
1067.871094	-13.64	4.81	1.00
1069.335938	-13.68	4.60	0.99
1070.800781	-13.71	4.41	0.99
1072.265625	-13.74	4.24	0.99
1073.730469	-13.78	4.09	0.99
1075.195313	-13.81	3.97	0.99
1076.660156	-13.84	3.87	0.99
1078.125000	-13.87	3.79	0.98
1079.589844	-13.91	3.77	0.90
1081.054688	-13.94	3.77	0.92
1082.519531	-13.96	3.79	0.86
1083.984375	-13.98	3.81	0.95
1085.449219	-13.99	3.83	0.93
1086.914063	-14.00	3.85	0.83
1088.378906	-14.01	3.87	0.80
