	NT2000-90-C		
5821.289063	-1.57	-143.56	1.00
5822.753906	-1.56	-143.52	1.00
5824.218750	-1.55	-143.49	0.99
5825.683594	-1.55	-143.45	0.99
5827.148438	-1.54	-143.41	0.99
5828.613281	-1.54	-143.38	1.00
5830.078125	-1.53	-143.34	1.00
5831.542969	-1.53	-143.31	1.00
5833.007813	-1.52	-143.27	1.00
5834.472656	-1.52	-143.24	0.99
5835.937500	-1.51	-143.21	1.00
5837.402344	-1.51	-143.18	1.00
5838.867188	-1.50	-143.15	1.00
5840.332031	-1.50	-143.12	1.00
5841.796875	-1.49	-143.09	0.99
5843.261719	-1.49	-143.06	1.00
5844.726563	-1.48	-143.03	1.00
5846.191406	-1.47	-143.00	1.00
5847.656250	-1.47	-142.98	1.00
5849.121094	-1.46	-142.95	0.88
5850.585938	-1.46	-142.92	0.99
5852.050781	-1.45	-142.90	0.83
5853.515625	-1.45	-142.87	0.79
5854.980469	-1.44	-142.85	0.69
5856.445313	-1.44	-142.82	0.73
5857.910156	-1.43	-142.80	0.76
5859.375000	-1.43	-142.77	0.78
5860.839844	-1.42	-142.74	0.91
5862.304688	-1.42	-142.72	0.76
5863.769531	-1.41	-142.69	0.68
5865.234375	-1.41	-142.66	0.99
5866.699219	-1.40	-142.63	1.00
5868.164063	-1.40	-142.60	0.94
5869.628906	-1.39	-142.58	0.88
5871.093750	-1.39	-142.55	0.90
5872.558594	-1.39	-142.52	0.98
5874.023438	-1.38	-142.50	1.00
5875.488281	-1.38	-142.47	0.99
5876.953125	-1.37	-142.45	1.00
5878.417969	-1.37	-142.42	0.99
5879.882813	-1.36	-142.40	0.59
5881.347656	-1.36	-142.38	0.63
5882.812500	-1.35	-142.35	0.74
5884.277344	-1.35	-142.33	0.96
5885.742188	-1.34	-142.30	1.00
5887.207031	-1.34	-142.28	0.73
5888.671875	-1.33	-142.26	0.67
5890.136719	-1.33	-142.24	0.89
5891.601563	-1.32	-142.22	0.78
5893.066406	-1.32	-142.20	0.83
5894.531250	-1.31	-142.18	0.57
5895.996094	-1.31	-142.16	0.74
5897.460938	-1.30	-142.13	0.89
5898.925781	-1.30	-142.11	0.89
5900.390625	-1.30	-142.09	0.73
5901.855469	-1.29	-142.07	0.76
5903.320313	-1.29	-142.04	0.85
5904.785156	-1.28	-142.02	0.99
5906.250000	-1.28	-141.99	0.94
5907.714844	-1.27	-141.97	0.99
5909.179688	-1.27	-141.94	1.00
5910.644531	-1.27	-141.92	0.95
5912.109375	-1.26	-141.90	1.00
5913.574219	-1.26	-141.87	1.00
5915.039063	-1.25	-141.85	0.99
5916.503906	-1.25	-141.83	0.86
5917.968750	-1.25	-141.81	1.00
5919.433594	-1.24	-141.79	0.96
5920.898438	-1.24	-141.77	1.00
5922.363281	-1.23	-141.75	0.99
5923.828125	-1.23	-141.74	0.98
5925.292969	-1.23	-141.72	0.99
5926.757813	-1.22	-141.70	0.98
5928.222656	-1.22	-141.69	0.77
5929.687500	-1.21	-141.68	0.80
5931.152344	-1.21	-141.66	0.80
5932.617188	-1.21	-141.65	0.79
5934.082031	-1.20	-141.64	0.65
5935.546875	-1.20	-141.63	0.97
5937.011719	-1.20	-141.62	0.99
5938.476563	-1.19	-141.60	0.98
5939.941406	-1.19	-141.58	0.98
5941.406250	-1.19	-141.57	0.93
5942.871094	-1.18	-141.55	0.95
5944.335938	-1.18	-141.53	0.97
5945.800781	-1.18	-141.51	0.85
5947.265625	-1.18	-141.49	0.99
5948.730469	-1.17	-141.46	0.98
5950.195313	-1.17	-141.44	0.99
5951.660156	-1.17	-141.41	0.99
5953.125000	-1.17	-141.38	0.90
5954.589844	-1.16	-141.35	0.89
5956.054688	-1.16	-141.32	0.82
5957.519531	-1.16	-141.29	0.72
5958.984375	-1.16	-141.26	0.99
5960.449219	-1.16	-141.22	0.81
5961.914063	-1.15	-141.19	0.74
5963.378906	-1.15	-141.15	0.82
5964.843750	-1.15	-141.12	0.94
5966.308594	-1.15	-141.08	0.92
5967.773438	-1.14	-141.05	0.99
5969.238281	-1.14	-141.02	0.93
5970.703125	-1.14	-140.98	0.96
5972.167969	-1.13	-140.95	0.95
5973.632813	-1.13	-140.91	0.95
5975.097656	-1.13	-140.88	0.98
5976.562500	-1.12	-140.85	0.97
5978.027344	-1.12	-140.81	0.96
5979.492188	-1.12	-140.78	0.99
5980.957031	-1.12	-140.75	0.99
5982.421875	-1.11	-140.72	0.99
5983.886719	-1.11	-140.68	0.98
5985.351563	-1.11	-140.65	0.99
5986.816406	-1.10	-140.62	1.00
5988.281250	-1.10	-140.60	1.00
5989.746094	-1.10	-140.57	0.98
5991.210938	-1.10	-140.54	0.98
5992.675781	-1.09	-140.52	0.99
5994.140625	-1.09	-140.49	0.98
5995.605469	-1.09	-140.46	0.99
5997.070313	-1.09	-140.44	0.98
5998.535156	-1.08	-140.41	0.94
6000.000000	-1.08	-140.39	0.97
6001.464844	-1.08	-140.36	0.96
6002.929688	-1.08	-140.34	0.98
6004.394531	-1.07	-140.31	0.99
6005.859375	-1.07	-140.29	0.99
6007.324219	-1.07	-140.26	0.97
6008.789063	-1.07	-140.23	0.98
6010.253906	-1.07	-140.21	1.00
6011.718750	-1.07	-140.18	0.99
6013.183594	-1.06	-140.15	1.00
6014.648438	-1.06	-140.13	1.00
6016.113281	-1.06	-140.10	1.00
6017.578125	-1.06	-140.07	0.98
6019.042969	-1.06	-140.05	0.99
6020.507813	-1.05	-140.02	0.99
6021.972656	-1.05	-140.00	0.99
6023.437500	-1.05	-139.97	0.99
6024.902344	-1.05	-139.95	0.99
6026.367188	-1.05	-139.93	0.98
6027.832031	-1.05	-139.90	0.98
6029.296875	-1.05	-139.88	0.98
6030.761719	-1.05	-139.86	0.97
6032.226563	-1.04	-139.84	0.95
6033.691406	-1.04	-139.82	0.93
6035.156250	-1.04	-139.80	0.97
6036.621094	-1.04	-139.78	0.97
6038.085938	-1.04	-139.76	0.96
6039.550781	-1.04	-139.74	0.91
6041.015625	-1.04	-139.72	0.98
6042.480469	-1.04	-139.69	0.97
6043.945313	-1.04	-139.67	0.99
6045.410156	-1.04	-139.65	0.97
6046.875000	-1.04	-139.63	0.86
6048.339844	-1.04	-139.60	0.90
6049.804688	-1.04	-139.58	0.92
6051.269531	-1.04	-139.55	0.93
6052.734375	-1.04	-139.53	0.89
6054.199219	-1.03	-139.50	0.98
6055.664063	-1.03	-139.47	0.98
6057.128906	-1.03	-139.45	0.91
6058.593750	-1.03	-139.42	0.98
6060.058594	-1.03	-139.39	0.93
6061.523438	-1.03	-139.36	0.89
6062.988281	-1.03	-139.33	0.95
6064.453125	-1.03	-139.30	0.97
6065.917969	-1.03	-139.27	0.97
6067.382813	-1.03	-139.24	0.96
6068.847656	-1.03	-139.21	0.98
6070.312500	-1.03	-139.17	0.99
6071.777344	-1.03	-139.14	0.99
6073.242188	-1.03	-139.11	1.00
6074.707031	-1.03	-139.08	0.99
6076.171875	-1.03	-139.05	0.99
6077.636719	-1.03	-139.02	0.98
6079.101563	-1.03	-138.99	1.00
6080.566406	-1.03	-138.96	0.99
6082.031250	-1.03	-138.92	0.99
6083.496094	-1.03	-138.89	0.99
6084.960938	-1.03	-138.86	0.99
6086.425781	-1.03	-138.83	1.00
6087.890625	-1.03	-138.79	0.99
6089.355469	-1.03	-138.76	0.99
6090.820313	-1.03	-138.73	0.99
6092.285156	-1.03	-138.69	0.99
6093.750000	-1.03	-138.66	0.98
6095.214844	-1.03	-138.62	0.99
6096.679688	-1.03	-138.59	0.98
6098.144531	-1.03	-138.56	0.98
6099.609375	-1.03	-138.52	0.99
6101.074219	-1.03	-138.49	0.99
6102.539063	-1.02	-138.46	0.99
6104.003906	-1.02	-138.42	0.99
6105.468750	-1.02	-138.39	0.99
6106.933594	-1.02	-138.36	0.98
6108.398438	-1.02	-138.32	0.99
6109.863281	-1.02	-138.29	0.99
6111.328125	-1.02	-138.26	0.98
6112.792969	-1.02	-138.23	0.97
6114.257813	-1.02	-138.20	0.99
6115.722656	-1.02	-138.16	0.99
6117.187500	-1.02	-138.13	0.98
6118.652344	-1.02	-138.10	0.99
6120.117188	-1.02	-138.07	0.98
6121.582031	-1.02	-138.04	0.99
6123.046875	-1.02	-138.01	0.97
6124.511719	-1.02	-137.98	0.99
6125.976563	-1.02	-137.95	0.99
6127.441406	-1.02	-137.93	0.98
6128.906250	-1.02	-137.90	0.98
6130.371094	-1.02	-137.87	0.98
6131.835938	-1.02	-137.84	0.97
6133.300781	-1.02	-137.82	0.98
6134.765625	-1.02	-137.79	0.98
6136.230469	-1.02	-137.76	0.99
6137.695313	-1.02	-137.73	0.99
6139.160156	-1.03	-137.71	0.99
6140.625000	-1.03	-137.68	0.98
6142.089844	-1.03	-137.65	0.99
6143.554688	-1.03	-137.62	0.97
6145.019531	-1.03	-137.59	0.99
6146.484375	-1.03	-137.56	0.95
6147.949219	-1.03	-137.54	0.96
6149.414063	-1.03	-137.51	0.98
6150.878906	-1.03	-137.48	0.98
6152.343750	-1.03	-137.45	0.99
6153.808594	-1.03	-137.43	0.99
6155.273438	-1.03	-137.40	0.99
6156.738281	-1.03	-137.37	0.99
6158.203125	-1.03	-137.34	0.99
6159.667969	-1.03	-137.31	0.98
6161.132813	-1.03	-137.29	0.98
6162.597656	-1.04	-137.26	0.98
6164.062500	-1.04	-137.23	0.98
6165.527344	-1.04	-137.21	0.98
6166.992188	-1.04	-137.18	0.98
6168.457031	-1.04	-137.15	0.98
6169.921875	-1.04	-137.13	0.98
6171.386719	-1.04	-137.10	0.97
6172.851563	-1.04	-137.07	0.99
6174.316406	-1.04	-137.05	0.99
6175.781250	-1.04	-137.02	0.99
6177.246094	-1.04	-136.99	0.99
6178.710938	-1.05	-136.97	0.99
6180.175781	-1.05	-136.94	0.97
6181.640625	-1.05	-136.91	0.99
6183.105469	-1.05	-136.88	0.99
6184.570313	-1.05	-136.85	1.00
6186.035156	-1.05	-136.82	1.00
6187.500000	-1.05	-136.80	0.98
6188.964844	-1.06	-136.77	0.99
6190.429688	-1.06	-136.74	0.99
6191.894531	-1.06	-136.70	0.99
6193.359375	-1.06	-136.67	0.99
6194.824219	-1.06	-136.64	0.99
6196.289063	-1.06	-136.61	0.99
6197.753906	-1.07	-136.57	1.00
6199.218750	-1.07	-136.54	0.99
6200.683594	-1.07	-136.51	1.00
6202.148438	-1.07	-136.47	1.00
6203.613281	-1.07	-136.44	1.00
6205.078125	-1.07	-136.41	1.00
6206.542969	-1.08	-136.37	0.99
6208.007813	-1.08	-136.34	1.00
6209.472656	-1.08	-136.30	0.99
6210.937500	-1.08	-136.27	0.99
6212.402344	-1.08	-136.24	0.98
6213.867188	-1.09	-136.20	0.99
6215.332031	-1.09	-136.17	0.99
6216.796875	-1.09	-136.13	0.99
6218.261719	-1.09	-136.10	0.99
6219.726563	-1.09	-136.06	1.00
6221.191406	-1.09	-136.03	1.00
6222.656250	-1.10	-135.99	1.00
6224.121094	-1.10	-135.95	1.00
6225.585938	-1.10	-135.92	0.99
6227.050781	-1.10	-135.88	1.00
6228.515625	-1.10	-135.85	0.99
6229.980469	-1.10	-135.81	0.98
6231.445313	-1.11	-135.78	0.98
6232.910156	-1.11	-135.74	1.00
6234.375000	-1.11	-135.71	0.99
6235.839844	-1.11	-135.67	1.00
6237.304688	-1.11	-135.64	0.99
6238.769531	-1.11	-135.60	0.99
6240.234375	-1.12	-135.56	0.99
6241.699219	-1.12	-135.53	0.99
6243.164063	-1.12	-135.49	0.99
6244.628906	-1.12	-135.46	0.99
6246.093750	-1.12	-135.42	1.00
6247.558594	-1.12	-135.38	1.00
6249.023438	-1.12	-135.35	0.99
6250.488281	-1.13	-135.31	0.99
6251.953125	-1.13	-135.28	0.99
6253.417969	-1.13	-135.24	0.99
6254.882813	-1.13	-135.20	1.00
6256.347656	-1.13	-135.17	0.99
6257.812500	-1.13	-135.13	0.99
6259.277344	-1.13	-135.09	1.00
6260.742188	-1.14	-135.06	1.00
6262.207031	-1.14	-135.02	1.00
6263.671875	-1.14	-134.99	1.00
6265.136719	-1.14	-134.95	1.00
6266.601563	-1.14	-134.91	1.00
6268.066406	-1.14	-134.88	1.00
6269.531250	-1.14	-134.84	1.00
6270.996094	-1.14	-134.81	1.00
6272.460938	-1.15	-134.77	1.00
6273.925781	-1.15	-134.74	1.00
6275.390625	-1.15	-134.70	0.99
6276.855469	-1.15	-134.67	1.00
6278.320313	-1.15	-134.63	0.99
6279.785156	-1.15	-134.60	1.00
6281.250000	-1.15	-134.57	0.99
6282.714844	-1.15	-134.54	1.00
6284.179688	-1.15	-134.50	1.00
6285.644531	-1.15	-134.47	1.00
6287.109375	-1.16	-134.44	0.99
6288.574219	-1.16	-134.41	1.00
6290.039063	-1.16	-134.38	1.00
6291.503906	-1.16	-134.34	1.00
6292.968750	-1.16	-134.31	0.99
6294.433594	-1.16	-134.28	1.00
6295.898438	-1.16	-134.25	0.99
6297.363281	-1.16	-134.22	1.00
6298.828125	-1.16	-134.19	1.00
6300.292969	-1.16	-134.16	0.99
6301.757813	-1.16	-134.13	1.00
6303.222656	-1.17	-134.10	0.99
6304.687500	-1.17	-134.07	0.99
6306.152344	-1.17	-134.05	0.99
6307.617188	-1.17	-134.02	0.99
6309.082031	-1.17	-133.99	1.00
6310.546875	-1.17	-133.97	1.00
6312.011719	-1.17	-133.94	1.00
6313.476563	-1.17	-133.92	1.00
6314.941406	-1.17	-133.89	1.00
6316.406250	-1.17	-133.87	1.00
6317.871094	-1.17	-133.85	1.00
6319.335938	-1.17	-133.83	0.99
6320.800781	-1.17	-133.81	0.99
6322.265625	-1.17	-133.79	0.99
6323.730469	-1.17	-133.77	0.99
6325.195313	-1.18	-133.75	1.00
6326.660156	-1.18	-133.73	0.99
6328.125000	-1.18	-133.71	0.99
6329.589844	-1.18	-133.70	0.84
6331.054688	-1.18	-133.68	0.92
6332.519531	-1.18	-133.67	0.61
6333.984375	-1.18	-133.66	1.00
6335.449219	-1.18	-133.64	0.98
6336.914063	-1.18	-133.63	0.96
6338.378906	-1.18	-133.62	0.99
6339.843750	-1.19	-133.61	1.00
6341.308594	-1.19	-133.60	0.98
6342.773438	-1.19	-133.59	0.64
6344.238281	-1.19	-133.58	0.70
6345.703125	-1.19	-133.57	0.66
6347.167969	-1.19	-133.56	0.78
6348.632813	-1.19	-133.55	0.94
6350.097656	-1.20	-133.54	0.93
6351.562500	-1.20	-133.53	1.00
6353.027344	-1.20	-133.52	1.00
6354.492188	-1.20	-133.51	1.00
6355.957031	-1.20	-133.50	0.99
6357.421875	-1.20	-133.49	0.98
6358.886719	-1.20	-133.48	0.95
6360.351563	-1.21	-133.47	0.82
6361.816406	-1.21	-133.46	0.85
6363.281250	-1.21	-133.45	0.97
6364.746094	-1.21	-133.44	0.98
6366.210938	-1.21	-133.43	0.94
6367.675781	-1.22	-133.41	0.96
6369.140625	-1.22	-133.40	0.97
6370.605469	-1.22	-133.39	0.99
6372.070313	-1.22	-133.37	0.99
6373.535156	-1.22	-133.36	0.99
6375.000000	-1.23	-133.35	0.98
6376.464844	-1.23	-133.33	0.96
6377.929688	-1.23	-133.32	0.98
6379.394531	-1.23	-133.30	0.97
6380.859375	-1.24	-133.28	0.98
6382.324219	-1.24	-133.26	0.99
6383.789063	-1.24	-133.24	0.99
6385.253906	-1.25	-133.22	0.95
6386.718750	-1.25	-133.20	0.97
6388.183594	-1.25	-133.18	0.98
6389.648438	-1.25	-133.16	0.98
6391.113281	-1.26	-133.14	0.99
6392.578125	-1.26	-133.11	0.99
6394.042969	-1.26	-133.09	0.99
6395.507813	-1.26	-133.07	0.98
6396.972656	-1.27	-133.04	0.91
6398.437500	-1.27	-133.02	0.99
6399.902344	-1.27	-132.99	0.99
6401.367188	-1.27	-132.97	1.00
6402.832031	-1.27	-132.95	0.99
6404.296875	-1.28	-132.92	1.00
6405.761719	-1.28	-132.90	1.00
6407.226563	-1.28	-132.87	0.99
6408.691406	-1.28	-132.85	0.99
6410.156250	-1.28	-132.82	0.99
6411.621094	-1.29	-132.80	0.99
6413.085938	-1.29	-132.77	0.99
6414.550781	-1.29	-132.75	0.99
6416.015625	-1.29	-132.73	0.99
6417.480469	-1.29	-132.70	0.99
6418.945313	-1.29	-132.68	1.00
6420.410156	-1.29	-132.66	1.00
6421.875000	-1.30	-132.64	1.00
6423.339844	-1.30	-132.62	1.00
6424.804688	-1.30	-132.60	1.00
6426.269531	-1.30	-132.57	1.00
6427.734375	-1.30	-132.55	1.00
6429.199219	-1.30	-132.53	0.99
6430.664063	-1.30	-132.51	1.00
6432.128906	-1.31	-132.49	0.99
6433.593750	-1.31	-132.47	1.00
6435.058594	-1.31	-132.45	1.00
6436.523438	-1.31	-132.43	0.99
6437.988281	-1.31	-132.41	1.00
6439.453125	-1.31	-132.39	1.00
6440.917969	-1.31	-132.37	0.99
6442.382813	-1.31	-132.35	0.98
6443.847656	-1.31	-132.33	1.00
6445.312500	-1.32	-132.31	1.00
6446.777344	-1.32	-132.29	0.95
6448.242188	-1.32	-132.27	0.96
6449.707031	-1.32	-132.25	0.95
6451.171875	-1.32	-132.23	0.96
6452.636719	-1.32	-132.22	1.00
6454.101563	-1.32	-132.20	1.00
6455.566406	-1.32	-132.19	1.00
6457.031250	-1.32	-132.17	1.00
6458.496094	-1.32	-132.16	0.93
6459.960938	-1.32	-132.14	0.90
6461.425781	-1.32	-132.13	0.99
6462.890625	-1.32	-132.12	0.98
6464.355469	-1.32	-132.11	0.99
6465.820313	-1.32	-132.10	0.99
6467.285156	-1.32	-132.09	0.98
6468.750000	-1.32	-132.08	0.99
6470.214844	-1.32	-132.07	0.97
6471.679688	-1.32	-132.06	0.98
6473.144531	-1.32	-132.06	0.89
6474.609375	-1.32	-132.05	0.98
6476.074219	-1.32	-132.05	0.97
6477.539063	-1.32	-132.05	0.83
6479.003906	-1.32	-132.05	0.60
6480.468750	-1.33	-132.05	0.98
6481.933594	-1.33	-132.05	0.66
6483.398438	-1.33	-132.06	0.93
6484.863281	-1.33	-132.06	0.85
6486.328125	-1.33	-132.06	0.98
6487.792969	-1.33	-132.06	0.97
6489.257813	-1.33	-132.07	0.74
6490.722656	-1.33	-132.08	0.81
6492.187500	-1.33	-132.08	0.80
6493.652344	-1.33	-132.09	0.99
6495.117188	-1.33	-132.09	0.64
6496.582031	-1.33	-132.09	0.63
6498.046875	-1.33	-132.10	0.55
6499.511719	-1.34	-132.10	0.88
6500.976563	-1.34	-132.10	0.98
6502.441406	-1.34	-132.11	0.99
6503.906250	-1.34	-132.11	0.98
6505.371094	-1.34	-132.11	0.99
6506.835938	-1.34	-132.11	0.97
6508.300781	-1.34	-132.12	0.99
6509.765625	-1.34	-132.12	1.00
6511.230469	-1.34	-132.12	0.99
6512.695313	-1.34	-132.12	0.92
6514.160156	-1.34	-132.13	0.98
6515.625000	-1.34	-132.13	0.99
6517.089844	-1.34	-132.14	0.95
6518.554688	-1.34	-132.14	0.98
6520.019531	-1.35	-132.15	0.96
6521.484375	-1.35	-132.15	0.96
6522.949219	-1.35	-132.15	0.90
6524.414063	-1.35	-132.16	0.97
6525.878906	-1.35	-132.16	0.90
6527.343750	-1.35	-132.16	0.99
6528.808594	-1.35	-132.16	0.99
6530.273438	-1.35	-132.16	0.97
6531.738281	-1.35	-132.16	0.99
6533.203125	-1.35	-132.16	0.98
6534.667969	-1.36	-132.16	0.99
6536.132813	-1.36	-132.16	0.98
6537.597656	-1.36	-132.16	0.98
6539.062500	-1.36	-132.16	0.98
6540.527344	-1.36	-132.16	0.99
6541.992188	-1.36	-132.16	0.98
6543.457031	-1.36	-132.16	0.98
6544.921875	-1.37	-132.16	0.99
6546.386719	-1.37	-132.16	0.94
6547.851563	-1.37	-132.16	0.93
6549.316406	-1.37	-132.16	0.96
6550.781250	-1.37	-132.16	0.97
6552.246094	-1.37	-132.16	1.00
6553.710938	-1.37	-132.17	0.98
6555.175781	-1.37	-132.17	0.95
6556.640625	-1.38	-132.17	0.98
6558.105469	-1.38	-132.17	0.98
6559.570313	-1.38	-132.17	0.98
6561.035156	-1.38	-132.17	0.99
6562.500000	-1.38	-132.18	0.99
6563.964844	-1.38	-132.18	0.93
6565.429688	-1.38	-132.18	0.97
6566.894531	-1.38	-132.19	0.99
6568.359375	-1.38	-132.19	0.98
6569.824219	-1.38	-132.19	0.98
6571.289063	-1.39	-132.20	0.99
6572.753906	-1.39	-132.20	0.98
6574.218750	-1.39	-132.21	0.99
6575.683594	-1.39	-132.21	1.00
6577.148438	-1.39	-132.22	0.99
6578.613281	-1.39	-132.22	0.98
6580.078125	-1.39	-132.23	0.99
6581.542969	-1.39	-132.24	0.98
6583.007813	-1.39	-132.24	0.97
6584.472656	-1.39	-132.25	0.98
6585.937500	-1.39	-132.26	0.99
6587.402344	-1.39	-132.27	1.00
6588.867188	-1.39	-132.28	0.98
6590.332031	-1.39	-132.29	0.95
6591.796875	-1.39	-132.30	0.92
6593.261719	-1.39	-132.30	0.98
6594.726563	-1.39	-132.32	0.98
6596.191406	-1.39	-132.33	0.99
6597.656250	-1.38	-132.34	0.99
6599.121094	-1.38	-132.35	0.98
6600.585938	-1.38	-132.36	0.97
6602.050781	-1.38	-132.37	0.94
6603.515625	-1.38	-132.39	0.98
6604.980469	-1.38	-132.40	0.96
6606.445313	-1.38	-132.42	0.96
6607.910156	-1.38	-132.44	0.99
6609.375000	-1.37	-132.45	0.99
6610.839844	-1.37	-132.47	0.98
6612.304688	-1.37	-132.49	0.97
6613.769531	-1.37	-132.51	1.00
6615.234375	-1.37	-132.53	0.49
6616.699219	-1.37	-132.55	0.38
6618.164063	-1.37	-132.57	0.64
6619.628906	-1.36	-132.60	0.72
6621.093750	-1.36	-132.62	0.86
6622.558594	-1.36	-132.65	0.57
6624.023438	-1.36	-132.67	0.82
6625.488281	-1.36	-132.70	0.55
6626.953125	-1.36	-132.72	0.71
6628.417969	-1.36	-132.75	0.62
6629.882813	-1.36	-132.78	0.74
6631.347656	-1.36	-132.81	0.71
6632.812500	-1.35	-132.83	0.46
6634.277344	-1.35	-132.86	0.44
6635.742188	-1.35	-132.89	0.42
6637.207031	-1.35	-132.92	0.84
6638.671875	-1.35	-132.95	0.85
6640.136719	-1.35	-132.97	0.63
6641.601563	-1.35	-133.00	0.73
6643.066406	-1.35	-133.03	0.61
6644.531250	-1.35	-133.05	0.99
6645.996094	-1.34	-133.08	0.99
6647.460938	-1.34	-133.11	0.98
6648.925781	-1.34	-133.13	0.51
6650.390625	-1.34	-133.16	0.97
6651.855469	-1.34	-133.19	0.93
6653.320313	-1.34	-133.21	0.97
6654.785156	-1.34	-133.24	0.98
6656.250000	-1.34	-133.26	0.99
6657.714844	-1.33	-133.28	0.72
6659.179688	-1.33	-133.31	0.93
6660.644531	-1.33	-133.33	0.99
6662.109375	-1.33	-133.35	0.99
6663.574219	-1.33	-133.37	0.87
6665.039063	-1.33	-133.40	0.99
6666.503906	-1.33	-133.42	1.00
6667.968750	-1.33	-133.44	1.00
6669.433594	-1.32	-133.45	0.79
6670.898438	-1.32	-133.47	0.71
6672.363281	-1.32	-133.49	0.67
6673.828125	-1.32	-133.51	0.51
6675.292969	-1.32	-133.52	0.64
6676.757813	-1.32	-133.54	0.81
6678.222656	-1.32	-133.56	0.91
6679.687500	-1.32	-133.57	0.71
6681.152344	-1.32	-133.59	0.83
6682.617188	-1.31	-133.60	0.92
6684.082031	-1.31	-133.62	0.94
6685.546875	-1.31	-133.63	0.92
6687.011719	-1.31	-133.65	0.95
6688.476563	-1.31	-133.66	0.95
6689.941406	-1.30	-133.68	0.95
6691.406250	-1.30	-133.69	0.97
6692.871094	-1.30	-133.71	0.98
6694.335938	-1.30	-133.72	0.99
6695.800781	-1.29	-133.74	0.99
6697.265625	-1.29	-133.76	1.00
6698.730469	-1.29	-133.77	0.98
6700.195313	-1.29	-133.79	0.97
6701.660156	-1.29	-133.81	0.97
6703.125000	-1.28	-133.83	0.99
6704.589844	-1.28	-133.84	0.99
6706.054688	-1.28	-133.86	0.96
6707.519531	-1.28	-133.88	0.98
6708.984375	-1.28	-133.90	0.99
6710.449219	-1.27	-133.92	0.99
6711.914063	-1.27	-133.94	0.99
6713.378906	-1.27	-133.97	0.99
6714.843750	-1.27	-133.99	1.00
6716.308594	-1.27	-134.01	1.00
6717.773438	-1.26	-134.04	0.98
6719.238281	-1.26	-134.06	1.00
6720.703125	-1.26	-134.09	1.00
6722.167969	-1.26	-134.11	0.99
6723.632813	-1.26	-134.14	1.00
6725.097656	-1.25	-134.17	1.00
6726.562500	-1.25	-134.20	0.99
6728.027344	-1.25	-134.23	0.99
6729.492188	-1.25	-134.26	0.99
6730.957031	-1.25	-134.30	1.00
6732.421875	-1.24	-134.33	1.00
6733.886719	-1.24	-134.36	0.98
6735.351563	-1.24	-134.40	0.96
6736.816406	-1.24	-134.43	0.98
6738.281250	-1.24	-134.47	1.00
6739.746094	-1.24	-134.51	0.98
6741.210938	-1.23	-134.55	0.99
6742.675781	-1.23	-134.59	0.98
6744.140625	-1.23	-134.64	0.98
6745.605469	-1.23	-134.68	0.96
6747.070313	-1.23	-134.73	0.98
6748.535156	-1.23	-134.77	0.99
6750.000000	-1.23	-134.82	0.98
6751.464844	-1.22	-134.87	0.98
6752.929688	-1.22	-134.92	0.95
6754.394531	-1.22	-134.98	0.95
6755.859375	-1.22	-135.03	0.99
6757.324219	-1.22	-135.08	0.98
6758.789063	-1.22	-135.14	0.79
6760.253906	-1.22	-135.19	0.78
6761.718750	-1.21	-135.25	0.93
6763.183594	-1.21	-135.30	0.91
6764.648438	-1.21	-135.35	0.73
6766.113281	-1.21	-135.40	0.97
6767.578125	-1.21	-135.45	0.22
6769.042969	-1.21	-135.50	0.33
6770.507813	-1.20	-135.55	0.93
6771.972656	-1.20	-135.60	0.59
6773.437500	-1.20	-135.65	0.90
6774.902344	-1.20	-135.70	0.89
6776.367188	-1.20	-135.74	0.49
6777.832031	-1.20	-135.79	0.88
6779.296875	-1.20	-135.83	0.91
6780.761719	-1.20	-135.88	0.95
6782.226563	-1.19	-135.92	0.93
6783.691406	-1.19	-135.96	0.90
6785.156250	-1.19	-136.00	1.00
6786.621094	-1.19	-136.05	1.00
6788.085938	-1.19	-136.09	0.99
6789.550781	-1.19	-136.13	0.99
6791.015625	-1.19	-136.17	1.00
6792.480469	-1.19	-136.22	0.64
6793.945313	-1.19	-136.26	0.94
6795.410156	-1.19	-136.30	0.94
6796.875000	-1.19	-136.35	0.90
6798.339844	-1.19	-136.39	0.58
6799.804688	-1.19	-136.43	0.62
6801.269531	-1.19	-136.48	0.61
6802.734375	-1.19	-136.52	0.79
6804.199219	-1.19	-136.56	0.72
6805.664063	-1.19	-136.60	0.81
6807.128906	-1.19	-136.64	0.74
6808.593750	-1.19	-136.68	0.90
6810.058594	-1.19	-136.72	0.97
6811.523438	-1.19	-136.76	0.88
6812.988281	-1.19	-136.79	0.90
6814.453125	-1.19	-136.83	0.99
6815.917969	-1.19	-136.86	0.98
6817.382813	-1.19	-136.89	0.91
6818.847656	-1.19	-136.92	0.76
6820.312500	-1.19	-136.95	0.67
6821.777344	-1.19	-136.98	0.79
6823.242188	-1.19	-137.00	0.99
6824.707031	-1.19	-137.03	0.98
6826.171875	-1.19	-137.06	0.76
6827.636719	-1.19	-137.08	0.73
6829.101563	-1.19	-137.11	0.96
6830.566406	-1.19	-137.13	0.97
6832.031250	-1.19	-137.15	0.85
6833.496094	-1.19	-137.18	0.99
6834.960938	-1.19	-137.20	1.00
6836.425781	-1.19	-137.23	1.00
6837.890625	-1.19	-137.25	1.00
6839.355469	-1.19	-137.27	1.00
6840.820313	-1.19	-137.29	0.96
6842.285156	-1.19	-137.32	0.94
6843.750000	-1.19	-137.34	0.94
