	NT2000-60-C		
407.226563	-3.60	21.20	1.00
408.691406	-3.59	21.51	1.00
410.156250	-3.58	21.83	1.00
411.621094	-3.56	22.13	1.00
413.085938	-3.54	22.41	1.00
414.550781	-3.52	22.68	1.00
416.015625	-3.50	22.93	1.00
417.480469	-3.47	23.20	1.00
418.945313	-3.45	23.48	1.00
420.410156	-3.42	23.77	1.00
421.875000	-3.38	24.05	1.00
423.339844	-3.34	24.32	1.00
424.804688	-3.29	24.57	1.00
426.269531	-3.24	24.79	1.00
427.734375	-3.18	24.97	1.00
429.199219	-3.11	25.10	0.99
430.664063	-3.04	25.16	1.00
432.128906	-2.98	25.12	0.99
433.593750	-2.92	25.02	1.00
435.058594	-2.88	24.89	1.00
436.523438	-2.83	24.72	0.99
437.988281	-2.80	24.50	0.99
439.453125	-2.77	24.31	0.99
440.917969	-2.76	24.15	1.00
442.382813	-2.74	24.03	1.00
443.847656	-2.73	23.93	1.00
445.312500	-2.71	23.85	1.00
446.777344	-2.69	23.77	1.00
448.242188	-2.67	23.69	1.00
449.707031	-2.66	23.59	1.00
451.171875	-2.64	23.48	1.00
452.636719	-2.63	23.38	1.00
454.101563	-2.61	23.28	1.00
455.566406	-2.60	23.19	1.00
457.031250	-2.59	23.11	1.00
458.496094	-2.57	23.04	1.00
459.960938	-2.55	22.95	1.00
461.425781	-2.53	22.84	1.00
462.890625	-2.51	22.71	1.00
464.355469	-2.49	22.55	1.00
465.820313	-2.47	22.36	1.00
467.285156	-2.45	22.12	1.00
468.750000	-2.44	21.87	1.00
470.214844	-2.43	21.61	1.00
471.679688	-2.43	21.33	1.00
473.144531	-2.43	21.03	1.00
474.609375	-2.44	20.71	1.00
476.074219	-2.45	20.36	1.00
477.539063	-2.48	20.02	0.99
479.003906	-2.51	19.70	1.00
480.468750	-2.56	19.45	0.99
481.933594	-2.61	19.26	1.00
483.398438	-2.66	19.14	1.00
484.863281	-2.71	19.07	1.00
486.328125	-2.76	19.04	1.00
487.792969	-2.81	19.04	1.00
489.257813	-2.85	19.07	1.00
490.722656	-2.89	19.13	1.00
492.187500	-2.93	19.19	1.00
493.652344	-2.97	19.27	1.00
495.117188	-3.01	19.35	1.00
496.582031	-3.04	19.44	1.00
498.046875	-3.08	19.53	1.00
499.511719	-3.11	19.64	1.00
500.976563	-3.15	19.77	1.00
502.441406	-3.18	19.92	1.00
503.906250	-3.22	20.08	1.00
505.371094	-3.26	20.27	1.00
506.835938	-3.29	20.49	1.00
508.300781	-3.32	20.72	1.00
509.765625	-3.35	20.97	1.00
511.230469	-3.37	21.23	1.00
512.695313	-3.40	21.51	1.00
514.160156	-3.42	21.80	1.00
515.625000	-3.44	22.11	1.00
517.089844	-3.45	22.43	1.00
518.554688	-3.46	22.75	1.00
520.019531	-3.46	23.06	1.00
521.484375	-3.45	23.34	1.00
522.949219	-3.44	23.61	1.00
524.414063	-3.44	23.83	1.00
525.878906	-3.43	24.02	1.00
527.343750	-3.43	24.17	1.00
528.808594	-3.43	24.31	1.00
530.273438	-3.43	24.46	1.00
531.738281	-3.44	24.63	1.00
533.203125	-3.45	24.82	1.00
534.667969	-3.46	25.03	1.00
536.132813	-3.48	25.27	1.00
537.597656	-3.49	25.54	1.00
539.062500	-3.49	25.82	1.00
540.527344	-3.50	26.13	1.00
541.992188	-3.50	26.44	1.00
543.457031	-3.50	26.77	1.00
544.921875	-3.50	27.11	1.00
546.386719	-3.49	27.46	1.00
547.851563	-3.48	27.79	1.00
549.316406	-3.46	28.12	1.00
550.781250	-3.44	28.43	1.00
552.246094	-3.41	28.73	1.00
553.710938	-3.39	29.03	1.00
555.175781	-3.36	29.32	1.00
556.640625	-3.33	29.61	1.00
558.105469	-3.29	29.88	0.99
559.570313	-3.25	30.13	1.00
561.035156	-3.22	30.32	1.00
562.500000	-3.18	30.49	1.00
563.964844	-3.15	30.64	1.00
565.429688	-3.11	30.80	1.00
566.894531	-3.08	30.94	1.00
568.359375	-3.05	31.08	1.00
569.824219	-3.01	31.22	1.00
571.289063	-2.98	31.33	1.00
572.753906	-2.94	31.43	0.99
574.218750	-2.90	31.51	1.00
575.683594	-2.87	31.59	1.00
577.148438	-2.84	31.67	1.00
578.613281	-2.80	31.76	1.00
580.078125	-2.77	31.85	1.00
581.542969	-2.73	31.94	1.00
583.007813	-2.69	32.01	1.00
584.472656	-2.64	32.06	1.00
585.937500	-2.60	32.10	1.00
587.402344	-2.55	32.12	1.00
588.867188	-2.50	32.11	1.00
590.332031	-2.46	32.06	1.00
591.796875	-2.42	31.99	1.00
593.261719	-2.37	31.89	1.00
594.726563	-2.33	31.76	0.99
596.191406	-2.29	31.60	1.00
597.656250	-2.26	31.40	1.00
599.121094	-2.24	31.19	1.00
600.585938	-2.22	30.99	1.00
602.050781	-2.20	30.82	1.00
603.515625	-2.19	30.66	1.00
604.980469	-2.18	30.51	1.00
606.445313	-2.17	30.36	1.00
607.910156	-2.15	30.22	1.00
609.375000	-2.14	30.07	1.00
610.839844	-2.14	29.94	1.00
612.304688	-2.13	29.80	1.00
613.769531	-2.13	29.68	1.00
615.234375	-2.12	29.55	1.00
616.699219	-2.12	29.42	1.00
618.164063	-2.11	29.28	1.00
619.628906	-2.11	29.14	1.00
621.093750	-2.11	29.01	1.00
622.558594	-2.12	28.87	1.00
624.023438	-2.12	28.74	1.00
625.488281	-2.13	28.62	1.00
626.953125	-2.13	28.49	1.00
628.417969	-2.14	28.36	1.00
629.882813	-2.16	28.23	1.00
631.347656	-2.18	28.13	1.00
632.812500	-2.20	28.07	1.00
634.277344	-2.22	28.04	1.00
635.742188	-2.24	28.03	1.00
637.207031	-2.27	28.04	1.00
638.671875	-2.29	28.07	1.00
640.136719	-2.30	28.11	1.00
641.601563	-2.32	28.15	1.00
643.066406	-2.33	28.21	1.00
644.531250	-2.35	28.28	1.00
645.996094	-2.36	28.34	1.00
647.460938	-2.37	28.41	1.00
648.925781	-2.38	28.48	1.00
650.390625	-2.38	28.55	1.00
651.855469	-2.39	28.62	1.00
653.320313	-2.39	28.70	1.00
654.785156	-2.39	28.77	1.00
656.250000	-2.40	28.85	1.00
657.714844	-2.40	28.93	1.00
659.179688	-2.39	28.99	1.00
660.644531	-2.39	29.06	1.00
662.109375	-2.38	29.11	1.00
663.574219	-2.38	29.16	1.00
665.039063	-2.36	29.20	1.00
666.503906	-2.35	29.21	0.99
667.968750	-2.33	29.20	0.99
669.433594	-2.32	29.15	0.99
670.898438	-2.31	29.04	0.99
672.363281	-2.30	28.91	1.00
673.828125	-2.30	28.77	1.00
675.292969	-2.30	28.62	1.00
676.757813	-2.30	28.45	1.00
678.222656	-2.32	28.28	1.00
679.687500	-2.33	28.12	1.00
681.152344	-2.35	27.98	1.00
682.617188	-2.38	27.87	1.00
684.082031	-2.41	27.81	1.00
685.546875	-2.44	27.78	1.00
687.011719	-2.47	27.79	0.99
688.476563	-2.51	27.83	1.00
689.941406	-2.54	27.89	1.00
691.406250	-2.56	27.97	1.00
692.871094	-2.59	28.05	1.00
694.335938	-2.61	28.15	1.00
695.800781	-2.63	28.25	1.00
697.265625	-2.65	28.35	1.00
698.730469	-2.67	28.46	1.00
700.195313	-2.69	28.58	1.00
701.660156	-2.71	28.70	1.00
703.125000	-2.72	28.82	1.00
704.589844	-2.74	28.93	1.00
706.054688	-2.75	29.05	1.00
707.519531	-2.76	29.16	1.00
708.984375	-2.78	29.27	1.00
710.449219	-2.79	29.39	1.00
711.914063	-2.81	29.51	1.00
713.378906	-2.83	29.64	1.00
714.843750	-2.84	29.79	1.00
716.308594	-2.86	29.95	1.00
717.773438	-2.88	30.12	1.00
719.238281	-2.90	30.30	1.00
720.703125	-2.91	30.50	1.00
722.167969	-2.93	30.71	1.00
723.632813	-2.94	30.93	1.00
725.097656	-2.95	31.17	1.00
726.562500	-2.96	31.41	1.00
728.027344	-2.96	31.66	1.00
729.492188	-2.96	31.91	1.00
730.957031	-2.96	32.15	1.00
732.421875	-2.95	32.40	1.00
733.886719	-2.94	32.63	1.00
735.351563	-2.93	32.86	1.00
736.816406	-2.92	33.08	1.00
738.281250	-2.91	33.28	1.00
739.746094	-2.90	33.48	1.00
741.210938	-2.88	33.66	1.00
742.675781	-2.87	33.85	1.00
744.140625	-2.85	34.04	1.00
745.605469	-2.84	34.23	1.00
747.070313	-2.81	34.41	1.00
748.535156	-2.79	34.57	1.00
750.000000	-2.77	34.72	1.00
751.464844	-2.75	34.85	1.00
752.929688	-2.72	34.95	1.00
754.394531	-2.70	35.05	1.00
755.859375	-2.68	35.14	1.00
757.324219	-2.66	35.22	1.00
758.789063	-2.64	35.30	1.00
760.253906	-2.62	35.36	1.00
761.718750	-2.59	35.42	1.00
763.183594	-2.57	35.46	1.00
764.648438	-2.55	35.48	1.00
766.113281	-2.53	35.47	1.00
767.578125	-2.51	35.44	1.00
769.042969	-2.50	35.40	1.00
770.507813	-2.49	35.37	1.00
771.972656	-2.49	35.34	1.00
773.437500	-2.48	35.32	1.00
774.902344	-2.48	35.32	1.00
776.367188	-2.48	35.33	1.00
777.832031	-2.48	35.35	1.00
779.296875	-2.47	35.39	1.00
780.761719	-2.47	35.43	1.00
782.226563	-2.47	35.48	1.00
783.691406	-2.47	35.53	1.00
785.156250	-2.47	35.58	1.00
786.621094	-2.46	35.64	1.00
788.085938	-2.46	35.70	1.00
789.550781	-2.45	35.76	1.00
791.015625	-2.45	35.82	1.00
792.480469	-2.44	35.88	1.00
793.945313	-2.44	35.93	1.00
795.410156	-2.43	35.97	1.00
796.875000	-2.43	36.02	1.00
798.339844	-2.43	36.08	1.00
799.804688	-2.42	36.13	1.00
801.269531	-2.42	36.20	1.00
802.734375	-2.42	36.27	1.00
804.199219	-2.42	36.34	1.00
805.664063	-2.41	36.42	1.00
807.128906	-2.41	36.51	1.00
808.593750	-2.40	36.60	1.00
810.058594	-2.39	36.68	1.00
811.523438	-2.38	36.77	1.00
812.988281	-2.37	36.84	1.00
814.453125	-2.36	36.92	1.00
815.917969	-2.35	36.98	1.00
817.382813	-2.34	37.04	1.00
818.847656	-2.33	37.10	1.00
820.312500	-2.32	37.15	1.00
821.777344	-2.31	37.20	1.00
823.242188	-2.30	37.23	1.00
824.707031	-2.29	37.27	1.00
826.171875	-2.28	37.30	1.00
827.636719	-2.27	37.34	1.00
829.101563	-2.26	37.38	1.00
830.566406	-2.25	37.43	1.00
832.031250	-2.24	37.47	1.00
833.496094	-2.23	37.51	1.00
834.960938	-2.22	37.56	1.00
836.425781	-2.21	37.60	1.00
837.890625	-2.20	37.64	1.00
839.355469	-2.19	37.68	1.00
840.820313	-2.18	37.71	1.00
842.285156	-2.16	37.73	1.00
843.750000	-2.15	37.75	1.00
845.214844	-2.14	37.76	1.00
846.679688	-2.12	37.76	1.00
848.144531	-2.11	37.76	1.00
849.609375	-2.10	37.75	1.00
851.074219	-2.09	37.75	1.00
852.539063	-2.08	37.74	1.00
854.003906	-2.07	37.72	1.00
855.468750	-2.06	37.71	1.00
856.933594	-2.05	37.68	1.00
858.398438	-2.04	37.65	1.00
859.863281	-2.03	37.62	1.00
861.328125	-2.02	37.59	1.00
862.792969	-2.02	37.56	1.00
864.257813	-2.01	37.53	1.00
865.722656	-2.00	37.50	1.00
867.187500	-2.00	37.47	1.00
868.652344	-1.99	37.43	1.00
870.117188	-1.98	37.38	1.00
871.582031	-1.98	37.32	1.00
873.046875	-1.98	37.25	1.00
874.511719	-1.97	37.18	1.00
875.976563	-1.97	37.11	1.00
877.441406	-1.97	37.04	1.00
878.906250	-1.98	36.97	1.00
880.371094	-1.98	36.91	1.00
881.835938	-1.99	36.85	1.00
883.300781	-2.00	36.81	1.00
884.765625	-2.00	36.77	1.00
886.230469	-2.01	36.75	1.00
887.695313	-2.02	36.73	1.00
889.160156	-2.03	36.71	1.00
890.625000	-2.04	36.69	1.00
892.089844	-2.05	36.68	1.00
893.554688	-2.06	36.68	1.00
895.019531	-2.07	36.69	1.00
896.484375	-2.09	36.71	1.00
897.949219	-2.10	36.74	1.00
899.414063	-2.11	36.77	1.00
900.878906	-2.12	36.80	1.00
902.343750	-2.12	36.83	1.00
903.808594	-2.13	36.86	1.00
905.273438	-2.15	36.89	1.00
906.738281	-2.16	36.93	1.00
908.203125	-2.17	36.97	1.00
909.667969	-2.18	37.03	1.00
911.132813	-2.19	37.08	1.00
912.597656	-2.21	37.15	1.00
914.062500	-2.22	37.22	1.00
915.527344	-2.23	37.31	1.00
916.992188	-2.24	37.40	1.00
918.457031	-2.25	37.49	1.00
919.921875	-2.26	37.60	1.00
921.386719	-2.27	37.71	1.00
922.851563	-2.28	37.82	1.00
924.316406	-2.28	37.92	1.00
925.781250	-2.29	38.03	1.00
927.246094	-2.30	38.15	1.00
928.710938	-2.30	38.27	1.00
930.175781	-2.30	38.39	1.00
931.640625	-2.30	38.50	1.00
933.105469	-2.30	38.61	1.00
934.570313	-2.30	38.71	1.00
936.035156	-2.30	38.80	1.00
937.500000	-2.30	38.89	0.99
938.964844	-2.30	38.99	1.00
940.429688	-2.31	39.09	1.00
941.894531	-2.31	39.21	1.00
943.359375	-2.31	39.32	1.00
944.824219	-2.30	39.44	1.00
946.289063	-2.30	39.56	1.00
947.753906	-2.30	39.68	1.00
949.218750	-2.29	39.80	1.00
950.683594	-2.29	39.92	1.00
952.148438	-2.28	40.04	1.00
953.613281	-2.27	40.16	0.99
955.078125	-2.26	40.27	0.98
956.542969	-2.24	40.37	0.99
958.007813	-2.23	40.43	0.97
959.472656	-2.22	40.49	0.99
960.937500	-2.22	40.56	1.00
962.402344	-2.21	40.64	1.00
963.867188	-2.20	40.72	1.00
965.332031	-2.19	40.81	1.00
966.796875	-2.18	40.91	1.00
968.261719	-2.17	41.00	1.00
969.726563	-2.16	41.10	1.00
971.191406	-2.14	41.18	1.00
972.656250	-2.12	41.26	1.00
974.121094	-2.10	41.33	1.00
975.585938	-2.07	41.38	1.00
977.050781	-2.05	41.41	1.00
978.515625	-2.03	41.42	1.00
979.980469	-2.00	41.39	0.99
981.445313	-1.98	41.34	0.98
982.910156	-1.97	41.27	0.98
984.375000	-1.95	41.18	0.99
985.839844	-1.94	41.10	1.00
987.304688	-1.93	41.00	1.00
988.769531	-1.92	40.89	0.99
990.234375	-1.91	40.77	1.00
991.699219	-1.90	40.63	0.99
993.164063	-1.90	40.46	0.99
994.628906	-1.90	40.32	1.00
996.093750	-1.90	40.18	1.00
997.558594	-1.91	40.08	1.00
999.023438	-1.92	39.99	1.00
1000.488281	-1.93	39.92	1.00
1001.953125	-1.94	39.87	1.00
1003.417969	-1.95	39.83	1.00
1004.882813	-1.96	39.80	1.00
1006.347656	-1.97	39.78	1.00
1007.812500	-1.98	39.76	1.00
1009.277344	-2.00	39.75	1.00
1010.742188	-2.01	39.75	1.00
1012.207031	-2.02	39.76	1.00
1013.671875	-2.03	39.78	1.00
1015.136719	-2.04	39.81	1.00
1016.601563	-2.06	39.84	1.00
1018.066406	-2.06	39.88	1.00
1019.531250	-2.07	39.92	1.00
1020.996094	-2.08	39.97	1.00
1022.460938	-2.08	40.01	1.00
1023.925781	-2.09	40.04	1.00
1025.390625	-2.09	40.07	1.00
1026.855469	-2.10	40.08	1.00
1028.320313	-2.10	40.09	1.00
1029.785156	-2.11	40.10	1.00
1031.250000	-2.11	40.11	1.00
1032.714844	-2.12	40.11	1.00
1034.179688	-2.13	40.13	1.00
1035.644531	-2.14	40.15	1.00
1037.109375	-2.15	40.18	1.00
1038.574219	-2.16	40.21	1.00
1040.039063	-2.16	40.25	1.00
1041.503906	-2.17	40.29	1.00
1042.968750	-2.18	40.33	1.00
1044.433594	-2.19	40.38	1.00
1045.898438	-2.19	40.42	1.00
1047.363281	-2.19	40.46	1.00
1048.828125	-2.20	40.49	0.99
1050.292969	-2.20	40.52	0.99
1051.757813	-2.20	40.52	0.99
1053.222656	-2.21	40.50	0.98
1054.687500	-2.21	40.46	0.96
1056.152344	-2.22	40.44	0.99
1057.617188	-2.24	40.44	1.00
1059.082031	-2.25	40.46	1.00
1060.546875	-2.26	40.50	1.00
1062.011719	-2.28	40.56	1.00
1063.476563	-2.30	40.63	1.00
1064.941406	-2.31	40.71	1.00
1066.406250	-2.33	40.81	1.00
1067.871094	-2.34	40.91	1.00
1069.335938	-2.35	41.02	1.00
1070.800781	-2.36	41.14	1.00
1072.265625	-2.37	41.27	1.00
1073.730469	-2.38	41.39	1.00
1075.195313	-2.39	41.53	1.00
1076.660156	-2.39	41.66	1.00
1078.125000	-2.39	41.79	0.99
1079.589844	-2.40	41.92	1.00
1081.054688	-2.39	42.04	1.00
1082.519531	-2.39	42.16	1.00
1083.984375	-2.39	42.27	1.00
1085.449219	-2.39	42.37	1.00
1086.914063	-2.39	42.46	1.00
1088.378906	-2.39	42.56	1.00
1089.843750	-2.39	42.66	1.00
1091.308594	-2.39	42.76	1.00
1092.773438	-2.39	42.86	1.00
1094.238281	-2.39	42.97	1.00
1095.703125	-2.39	43.07	0.99
1097.167969	-2.38	43.16	0.99
1098.632813	-2.38	43.26	1.00
1100.097656	-2.38	43.35	1.00
1101.562500	-2.38	43.44	1.00
1103.027344	-2.37	43.54	1.00
1104.492188	-2.37	43.63	1.00
1105.957031	-2.37	43.73	1.00
1107.421875	-2.37	43.83	1.00
1108.886719	-2.36	43.93	1.00
1110.351563	-2.36	44.03	1.00
1111.816406	-2.35	44.12	0.99
1113.281250	-2.34	44.21	1.00
1114.746094	-2.33	44.29	0.99
1116.210938	-2.33	44.35	1.00
1117.675781	-2.32	44.42	1.00
1119.140625	-2.32	44.49	1.00
1120.605469	-2.31	44.56	1.00
1122.070313	-2.31	44.65	1.00
1123.535156	-2.30	44.73	1.00
1125.000000	-2.29	44.81	1.00
1126.464844	-2.28	44.90	1.00
